t,cumulative_accuracy,cumulative_fixed_baseline_accuracy,cumulative_clinical_baseline_accuracy,cumulative_supervised_accuracy,cumulative_regret,cumulative_fixed_baseline_regret,cumulative_clinical_baseline_regret,cumulative_supervised_regret
2498,0.011442114306115518,0.005542462086765998,0.0050917166476451255,0.006371519440939664,28.593843650982656,13.850612754828255,12.724199902465177,15.922427082908117
2499,0.01143063289678453,0.005448167243742566,0.0050571054754151535,0.006402466629930111,28.57658224196132,13.62041810935643,12.642763688537835,16.006166574825272
2500,0.011383787706950997,0.005484594121190753,0.005058078702171029,0.0063702889787942245,28.470853055084415,13.716969897098098,12.650254834129703,15.932092735964375
2501,0.01136051094538472,0.00550810559928824,0.005095809831779321,0.006411002185233371,28.42399838535259,13.78128020941906,12.74971619911187,16.04032746745396
2502,0.011347979791559099,0.005541379866337346,0.0051032071406992,0.006481209170065543,28.40399341827242,13.870073805442464,12.773327473170095,16.222466552674184
2503,0.011379742366389528,0.005504659311979323,0.0050917396961309615,0.006488169374656635,28.494874885439366,13.783666917196264,12.74971619911182,16.24637611414019
2504,0.011342617456312001,0.005428801828407123,0.00505531396589935,0.006495658797121501,28.41325672806157,13.599148580159829,12.663561484577848,16.271625286789412
2505,0.011336908538524591,0.005341803840600645,0.005052508843776483,0.006539624156364343,28.410292797542674,13.386560424545227,12.66158716250394,16.38829813584905
2506,0.01143297327172685,0.005365643345684413,0.0050112101611242445,0.00655610705691289,28.662463992219234,13.45166786763086,12.563103873938482,16.43616039168067
2507,0.011450942959528655,0.0053938394172522814,0.005059406829593498,0.006571980316224123,28.718964942497863,13.527749258468676,12.688992328620474,16.482526633090153
2508,0.011414561205708045,0.005382338707885671,0.004973498540960737,0.006496670108113782,28.639134065121443,13.504287818085162,12.478507839270552,16.30014530125743
2509,0.011312584887842593,0.005392292183097904,0.004965169543978195,0.006441349795968365,28.394588068484953,13.534653379575833,12.46257555538517,16.167787987880494
2510,0.011308725568605633,0.005340866046849092,0.00492367918214741,0.006452156298269719,28.396209902768806,13.41091464363808,12.363358426372137,16.201364464955287
2511,0.011251510730527946,0.005349158187468122,0.004837621880399579,0.006436480510322766,28.26379495508624,13.43708536691997,12.152106163563852,16.168439041930768
2512,0.011245625403227322,0.0052852619880337836,0.004772506780108999,0.0064104630992385244,28.260256638310235,13.281863375928944,11.993309538413927,16.10949376838654
2513,0.011209530833009481,0.005306789804268613,0.004810805809226466,0.0064554311784293305,28.180760514185828,13.34126956793136,12.09436580439528,16.228953982571408
2514,0.011262847721057942,0.00529773416199128,0.004844878657715317,0.0064790844890768445,28.326062018460753,13.323801417408127,12.184869824154022,16.29489749002817
2515,0.011247750307172219,0.00529876767142122,0.0048236867617850124,0.006445141704049795,28.299339772845354,13.331699461295864,12.136395892651096,16.215976527389373
2516,0.011137247913159008,0.005242944283512985,0.004750298015095489,0.006379473512099909,28.03245299742125,13.196490761602204,11.956500103995397,16.057134829955455
2517,0.011169840304623658,0.005260939376809477,0.00465193700046745,0.006328067795598639,28.12565788704235,13.24704535080617,11.713577367177052,15.934074709317334
2518,0.011170809174490405,0.005285870646346623,0.004642949865864603,0.006300427755270859,28.13926831054125,13.315108158147162,11.695590712112965,15.870777515527353
2519,0.011123113817828264,0.005282518081517907,0.004630604185924908,0.006300032793749421,28.030246820927303,13.311945565425152,11.669122548530881,15.87608264024852
2520,0.011206835987109802,0.005323259831103762,0.0046748312091190675,0.006288848694589982,28.252433523503786,13.419938034212551,11.785249478189163,15.854187559061355
2521,0.011143885316149875,0.00526439731021424,0.004622056075819744,0.0061996709393100785,28.10487876733,13.276810016360331,11.656825423217466,15.635570108940032
2522,0.011114575367650465,0.00528707765039788,0.00457454318474927,0.006133916988808999,28.04207365258218,13.339296911953925,11.541572455122452,15.475872562765133
2523,0.011120930399492916,0.005243393576047692,0.004481484122705635,0.006190789469812361,28.069228328320104,13.234325385944421,11.311265925708977,15.625552621806447
2524,0.011126472451716558,0.005217005452733331,0.004463879458906759,0.006139824049883643,28.094342940584287,13.17293876815169,11.27129563373961,15.503055725956258
2525,0.011070180042563573,0.005188140150711553,0.00435617874472295,0.006072980709454546,27.963274787515605,13.1052420206974,11.0037075091702,15.340349272082195
2526,0.011037179687411473,0.005198270360331307,0.0043673540676918005,0.006077192687147894,27.890953070088774,13.136029200557287,11.036303729057147,15.357065920422757
2527,0.011029304799011814,0.005215514169278958,0.004347052575301596,0.0061188583390459775,27.882082531901894,13.184819819937255,10.98934891036244,15.468473881108197
2528,0.01113161087961845,0.0051617786805682716,0.004271223716785157,0.006136821283308687,28.151843914555123,13.054138283157169,10.801924779749607,15.520021025487654
2529,0.011134671995448282,0.005089743149766875,0.004220724802654338,0.006149958041734184,28.17072014848416,12.877050168910229,10.67843375071553,15.55939384558748
2530,0.011121411112300462,0.005132749419074138,0.004270975729871197,0.006168841467011886,28.14829152523247,12.99098877967663,10.80983957230388,15.613337753006999
2531,0.011091734470727881,0.0051916830095276294,0.004319708483293495,0.0061684350655719245,28.084271679882935,13.145341380123993,10.93750187969906,15.61847758602813
2532,0.011117426995757657,0.005156014438184169,0.0043282969044345,0.006155181087446254,28.160442580254138,13.060184571920566,10.963576058932608,15.591073694501256
2533,0.011143827263234905,0.00517382078654763,0.004280832239322873,0.006150920026067178,28.238458285037265,13.11046187311171,10.847628894444098,15.586431346054262
2534,0.01112854444609254,0.00522879255629765,0.004260729881890823,0.00609121492671083,28.210860170844622,13.254989130214561,10.800950250593182,15.44122983921191
2535,0.011110372328826884,0.005153846543129342,0.004233465332632276,0.006135907838281747,28.175904225904944,13.070154833375963,10.736068083555402,15.560662277882507
2536,0.011113077512103928,0.0051970121481818045,0.0042853217633225926,0.006191509360038445,28.193877648207696,13.184819819937257,10.8718613135494,15.707859246417467
2537,0.011124574924861965,0.005191503098495255,0.004265522018195229,0.0061740012808153616,28.234171159299706,13.176034863980945,10.825894882179465,15.669615250709358
2538,0.011251843731294559,0.0051483912859118805,0.004273548500264112,0.0061767267499606955,28.568431233756872,13.07176547493027,10.850539642170583,15.682709218150183
2539,0.011282898301468154,0.0051266704530251095,0.0043110732956167215,0.0062235142882329135,28.658561685729044,13.021742950683842,10.95012617086648,15.80772629211159
2540,0.011220343793102118,0.005136608512848674,0.004254167482213253,0.0061746380518545585,28.51089357827248,13.052122231148555,10.809839572303893,15.68975528976254
2541,0.011241463209164332,0.005137561298756987,0.004258570873488017,0.006189077315879006,28.5757994776957,13.059680821440276,10.825287160406582,15.732634536964355
2542,0.011280866188584827,0.005088775341159374,0.004251396040571675,0.006249306877134115,28.687242717571202,12.940755692568215,10.811300131173654,15.89198738855196
2543,0.011369207973532466,0.005102059719687402,0.004203934499091439,0.00627843731142054,28.923265084666614,12.97963992688467,10.694809365688638,15.97234452025387
2544,0.011353026397328632,0.005144671224038143,0.004215555775890332,0.0062690719430445385,28.893452181201337,13.093188265176968,10.728589449640957,15.95478809504831
2545,0.011403791993433051,0.005173032714406361,0.004232405210093256,0.006299079401957367,29.03405441528057,13.170541290878543,10.775703664897444,16.037456157383584
2546,0.01137166634709347,0.005076909764580835,0.004237976475443805,0.006276602853899645,28.963634186047127,12.930889170387399,10.794126082955335,15.986507468882387
2547,0.011437181865341955,0.005048531199923177,0.0042343991502702205,0.0062254975100853645,29.141939392891256,12.863657497404322,10.789249034888472,15.862567655697466
2548,0.01140188551699349,0.0050537685615607226,0.004178809385419001,0.0061437990517810995,29.063406182816376,12.882056063418318,10.651785123433044,15.660543782990025
2549,0.011370965335801633,0.00508436683716739,0.004122607459867562,0.006085218754516022,28.995961606294138,12.965135434776805,10.51264902266238,15.517307824015862
2550,0.011341719310768784,0.005068949106384747,0.004107968823893044,0.0060730196458196155,28.93272596177115,12.930889170387417,10.479428469751184,15.492273116485858
2551,0.011361502681308623,0.005020537517838559,0.004197066714937362,0.006109784786403311,28.99455484269962,12.812411745524035,10.710914256520123,15.59217077490124
2552,0.011391112326834174,0.004995953352052826,0.004163979991167759,0.006090576835963202,29.081509770407678,12.754668907790906,10.630640917451272,15.54924266221417
2553,0.011380716046620122,0.005091600144599142,0.00422941455745871,0.006037052438466575,29.066348783067806,13.003946769306143,10.801924779749587,15.418631927843546
2554,0.011350986088453847,0.005100881512391105,0.004225470170369628,0.006013007289017909,29.00176945599951,13.032752264159225,10.79607628529433,15.363233623440747
2555,0.011403998819992872,0.005096357280063003,0.004242135079360718,0.005972502607168406,29.14862098390176,13.026289207841021,10.842897262845902,15.265716663922413
2556,0.011439929809562733,0.0050834495369265304,0.004299997888153883,0.005937040700853484,29.251900523051944,12.998380465921217,10.995094600009466,15.181013072082417
2557,0.01147653172391826,0.005031153649822437,0.004338409956167825,0.005996070147365134,29.356968149782897,12.869691036245634,11.097652667877187,15.337947436959963
2558,0.011419293719013408,0.005038168963876552,0.004290881301809602,0.005898705832632726,29.221972626955342,12.892674378560065,10.980365251330724,15.094788225707134
2559,0.011414358149157457,0.005039389205545366,0.004321289788460772,0.0059369859974885645,29.220756861843036,12.900836366196124,11.062501858459559,15.19868415357067
2560,0.01149740871873133,0.005041840132175857,0.00434862492191484,0.005998919806107245,29.444863728670914,12.91215257850246,11.136828425023937,15.363233623440802
2561,0.011392979565479936,0.005012152444225463,0.004330294207558682,0.005940995551077382,29.188813646759655,12.841134562105657,11.094213759765434,15.22083060186028
2562,0.011373768320859777,0.005018984587360261,0.004339373218510591,0.005874891345912573,29.150968206363594,12.863657497404303,11.121813559042685,15.057346519573972
2563,0.011407697533036392,0.004980631752460343,0.004330106958481698,0.005928939332053328,29.24933647470531,12.770339813308361,11.102394241547065,15.201800447384677
2564,0.011450016046232987,0.004932846353631235,0.0043124952383323725,0.005887455924064958,29.369291158587654,12.652750897064164,11.061550286322515,15.101324445226675
2565,0.011472061859873098,0.004889575134050732,0.004306130023346014,0.00591685883736968,29.437310732434373,12.546649793974131,11.049529639905867,15.182659776690569
2566,0.011484435786327405,0.004879533667531369,0.004290699357880647,0.005949024473181349,29.480546663502473,12.525762924552936,11.014225251679596,15.27114582265658
2567,0.011436517736033087,0.004898491913925289,0.004293910321003137,0.00592304009473847,29.368977546132978,12.579327234960175,11.026761704336014,15.210366963288358
2568,0.011365023898044422,0.004844188349377295,0.004293167763511807,0.005907789906397899,29.196746394076165,12.44471986955026,11.029147984461817,15.177112269536199
2569,0.01140414664798201,0.004886736886441409,0.0043554068518131366,0.00594851359465445,29.308656885313813,12.558913798154478,11.193395609159804,15.287679938261919
2570,0.011418414643017087,0.004866995652990352,0.0044012326539486476,0.006004332588842963,29.356744047196916,12.513045823838146,11.315569153301892,15.437139085915334
2571,0.011371812517518301,0.0048187656320727735,0.004410133106955901,0.006005145536021169,29.248301795057046,12.393865205691169,11.342862351090647,15.445234318646472
2572,0.011279985439364844,0.00488771249010054,0.004430006642412903,0.006000327904461834,29.023402535485754,12.576084237028702,11.39840709092838,15.438843698180325
2573,0.011340933686464858,0.004856622895308264,0.0044562268270720296,0.006049264186631111,29.191563308960546,12.500947332523506,11.470327852883353,15.570806016388518
2574,0.011303485137888133,0.004880501962215351,0.004481499908022063,0.006048227492963476,29.106474230062,12.567292552704533,11.539862263156888,15.57418579438085
2575,0.011317333322925505,0.004901638910845368,0.004511516926966398,0.006053745760826643,29.153450639856125,12.626621834337502,11.621667603865488,15.594449079889408
2576,0.011346658143322355,0.004957624947961228,0.004516614789285498,0.006099661933759142,29.240338035341722,12.775799490896025,11.639316311988685,15.718828803297278
2577,0.011325068007872169,0.004999097210423579,0.004496231688403161,0.006127095539134093,29.196025324294435,12.887672608471936,11.591285292703407,15.795652299887688
2578,0.011351111822435905,0.004997792188033502,0.004463526933484868,0.006086096840746874,29.274517390062183,12.889306052938464,11.511435961457506,15.696043752286217
2579,0.011380667456271707,0.004972376004894174,0.004407235905996381,0.006103363894509569,29.362122037181106,12.828730092627017,11.370668637470617,15.746678847834648
2580,0.011422573597062237,0.004946548730647874,0.0043419879680960905,0.0060696769123866,29.48166245401762,12.767042273802193,11.206670945656024,15.66583611086975
2581,0.011379988990425667,0.004998504605027358,0.004313256555005469,0.0060270183974597555,29.383131573279094,12.906138890180575,11.136828425023936,15.561761502241046
2582,0.011416752537947201,0.0050653654536009654,0.004363645231800093,0.006032111169557701,29.489471805517667,13.083838966651317,11.271295633739637,15.58094315096761
2583,0.011383980534779466,0.005065156213122509,0.004286444146205334,0.006061329763912352,29.416205701870126,13.088363654708536,11.076171673794516,15.662476109949438
2584,0.011483358277930044,0.0051011282227697375,0.004292912340070408,0.006119520042953924,29.684481148449137,13.186416455859728,11.097178399082033,15.818959311035927
2585,0.011517248848444567,0.00511918108850494,0.0042845987815696715,0.006120497857535114,29.783605522077693,13.238202294873757,11.079972449139213,15.827607459585815
2586,0.011489480177428844,0.005183660500208594,0.004261220768372709,0.006111186946176391,29.723285219008428,13.41012971403963,11.023778127780254,15.809640629758325
2587,0.011470937404364116,0.005245077162591208,0.004277982561727468,0.00607855345039672,29.686786002494376,13.574259696786003,11.071418869750788,15.731296329626726
2588,0.011506974336529216,0.005197626714263564,0.004268611345035211,0.006139327699660318,29.791556557274127,13.456655563228466,11.05143477229609,15.89471941442057
2589,0.01146610036250655,0.005246899462317716,0.004270639193886314,0.006109761315803769,29.697199938892,13.589469607402851,11.060955512165533,15.82428180793183
2590,0.01139659463643583,0.0053376273263008225,0.004323008998803478,0.006076549208547155,29.528576703005232,13.829792402445376,11.200916315899764,15.744338999345633
2591,0.011482063336336267,0.005349168607257034,0.004358390748283981,0.006119817768401807,29.761508167783642,13.865045030010199,11.296948819552075,15.862567655697427
2592,0.011491045892976632,0.005385905652475238,0.004355811461401452,0.006157887003978567,29.79628200048845,13.965653356868469,11.294619119413964,15.967401001316452
2593,0.011509880920156245,0.005431165167697943,0.004365255791535349,0.0062322926718842535,29.856631106885306,14.08844244500842,11.323473523242729,16.166567190867763
2594,0.011474018453441452,0.005453204115626043,0.0043803333574986,0.006242674408047438,29.775077886680563,14.151064680049576,11.366965062708806,16.199740088883157
2595,0.011372309683743666,0.0053680553118161094,0.004299678541515548,0.006157338089446498,29.522515938998502,13.935471589474574,11.161965493774398,15.984449680203147
2596,0.01132354960473759,0.005348107014775303,0.004378386075267874,0.006130352832918659,29.407258323503477,13.889033917371483,11.370668637470631,15.920526307089776
2597,0.011363966734409554,0.005290147202089678,0.004380485144434501,0.006112321687788227,29.523585575995995,13.743802431028989,11.380500405240731,15.879811744873816
2598,0.011336025775325009,0.0052836895704619765,0.004327744056853094,0.0060829706155283636,29.46233099006969,13.732309193630739,11.247806803761199,15.809640629758333
2599,0.01128084546065008,0.005302254739772872,0.004371909639503395,0.0060271626413120425,29.330198197690194,13.785862323409471,11.366965062708793,15.670622867411204
2600,0.011251938104520503,0.005257181208478822,0.004310947585360235,0.00594450879319737,29.266291009857827,13.673928323253488,11.212774669521954,15.461667371106415
2601,0.01128788745792401,0.00526845732814169,0.004281238171894782,0.005925684830070517,29.371083165518254,13.708525967824746,11.139781723270215,15.418631927843544
2602,0.011313114215536562,0.0053292243499001475,0.004267233052166315,0.005933137305457321,29.448036303041736,13.871970982790055,11.1076076347889,15.443956406105434
2603,0.011258985143566689,0.005316238872038867,0.0043345024089928115,0.00590248990938824,29.31839731384769,13.843486022789161,11.287044273017324,15.370083724046848
2604,0.011318296227079827,0.0052712255799489995,0.004382362831612378,0.005922299338435262,29.484161671542974,13.731542635767244,11.416055176350254,15.427589776623906
2605,0.011260655298462844,0.0052544743012159735,0.0044113563798362085,0.005882994235420393,29.345267707794125,13.693160028968755,11.495994725853096,15.331082977505476
2606,0.011224368868820972,0.0051841949082037314,0.004318769260646461,0.005881231414557491,29.261929641016323,13.515196125687163,11.259031462505286,15.33237029775137
2607,0.01118416245930056,0.005197117600489514,0.004321099566558507,0.005882693496313725,29.168295693855875,13.554082702076784,11.269427669584624,15.342064638386255
2608,0.011148293672993215,0.005244895432504394,0.0043208304212431275,0.005915572746867138,29.085898192839274,13.683932183404009,11.273046569023313,15.433729296576395
2609,0.011142895620914996,0.005241006650753578,0.004276253793778509,0.0058627872299434535,29.08295757058817,13.679027358466804,11.161022401761935,15.301874670152452
2610,0.011150404559049558,0.005185677849584703,0.0043643392898091255,0.005852731421419962,29.113706303678377,13.539804865265793,11.395289885691716,15.281481741327518
2611,0.01117585679041262,0.005134159290973557,0.004372206624653112,0.005912693876763182,29.191337936557744,13.41042406802302,11.420203703593868,15.443956406105418
2612,0.011198457677564545,0.005119298748823152,0.0043903744395995875,0.0059667331398779964,29.26156991147622,13.37672763067496,11.472048410673716,15.591073694501222
2613,0.011213509386724578,0.00511989851434372,0.0043499114909987,0.005954110274911126,29.312113536898014,13.383414716494633,11.370668637470596,15.564044258617738
2614,0.011205444094718105,0.0051066492029637174,0.004356603564266295,0.005950540068023918,29.30223630768783,13.35388766575014,11.392518320556297,15.560662277882525
2615,0.011267274572274333,0.005065943123338458,0.004338793586195313,0.00591221222037802,29.475190281069658,13.252507210653375,11.350284021486896,15.46634716850884
2616,0.0112964382398649,0.005025007741544526,0.004394563266393206,0.005985410850900579,29.562778873726362,13.150445259622009,11.500572068151094,15.663820196806858
2617,0.011226650121752396,0.004997032013577573,0.0043639462992931775,0.005906948179757807,29.39137001874781,13.082229811546055,11.42481141154956,15.464390334605914
2618,0.011195580211579122,0.00504008402588038,0.004371241647663524,0.005871298500602092,29.321224574125747,13.199980063780794,11.44828187523077,15.376930773076918
2619,0.011145258312492507,0.005042457723005947,0.004387391058260642,0.0059031859421789555,29.20057677873037,13.211239234275624,11.494964572642887,15.46634716850886
2620,0.011106292744050957,0.005080653470771458,0.004353455225559669,0.00591859725305028,29.109593282157533,13.316392746891825,11.410406146191848,15.5126434002448
2621,0.011085822960472858,0.00516762750404825,0.004373248080375228,0.0059612004321707,29.067027802359807,13.549519315614498,11.466656466743723,15.630267533151638
2622,0.011081889949821691,0.005188081291570826,0.0044727782018925185,0.005980200108684802,29.06779733838225,13.608337227790292,11.73209722356401,15.686064885080235
2623,0.011076769588161563,0.005165723816960146,0.0044946048686119915,0.005965248509798231,29.06544339933594,13.554859295703375,11.793843175237894,15.652812089710569
2624,0.011116473702933751,0.005140034498768105,0.004457177130729568,0.0059876469086815,29.180743470201094,13.492590559266239,11.700089968165111,15.717573135288973
2625,0.011019178955446995,0.005135105388299703,0.004462326624941586,0.005920749684059105,28.93636393700386,13.48478674967501,11.71806971709662,15.547888670339226
2626,0.011088769604754923,0.005138793350141898,0.004419058563798794,0.005955875817467198,29.13019775169115,13.499610130822692,11.608866847099456,15.646085772486357
2627,0.01109293455749697,0.00521194944055052,0.0044864050720420144,0.005915470875727389,29.152232017102012,13.697003129766808,11.790272529326431,15.545857461411575
2628,0.011068558523791797,0.005202946519060747,0.004455397630839549,0.0058648276636909654,29.09924035904863,13.678546398610766,11.713240371477045,15.418631927843505
2629,0.010999514699849352,0.005225234335369521,0.0044591673942921154,0.005828493233277746,28.928723660603826,13.742366302021923,11.727610246988206,15.328937203520496
2630,0.010975071441001807,0.005214506952758455,0.004388712090927926,0.0058972621194060635,28.875412961275714,13.719367792707454,11.546701511231394,15.515696636157301
2631,0.010956262329281439,0.005210156683883357,0.004452026159040355,0.005961790448144707,28.8368824506687,13.713132391981038,11.717732850594206,15.691432459516859
2632,0.010917804308318749,0.0052269843082731905,0.004494596377979187,0.005904880423071116,28.746578743803294,13.76264968368333,11.834272263219221,15.54755015394628
2633,0.010904480235590697,0.005167295971456423,0.004424193510085711,0.005852560676354163,28.722400940545914,13.610657588816196,11.653325705565784,15.415644821516809
2634,0.010944290570256586,0.005238776307269929,0.004411015616021093,0.005925397353398936,28.838205652626144,13.804175569656257,11.62302614821565,15.613422026206177
2635,0.010945589701873322,0.005218242058137082,0.004430036552626487,0.005899059034119945,28.85257445413805,13.755286065249308,11.677576352723399,15.549919613940121
2636,0.010910265588859791,0.005239427726614771,0.004393394382920454,0.005895762987519892,28.770370357823268,13.81637091508322,11.585380987761225,15.547126998089967
2637,0.010869313858252037,0.005192665619930541,0.004383627559959412,0.0058878789109208084,28.67324995806885,13.698251905376777,11.564009503172908,15.532224567009075
2638,0.010943251384640092,0.005206543457139136,0.00440239893435867,0.005939491060176381,28.879240404065158,13.740068183390148,11.617930787772565,15.674316907805427
2639,0.010952059489035626,0.005156137983494799,0.004352982408690561,0.00593609643026003,28.913437051054,13.612204276426288,11.491873558943173,15.67129457588655
2640,0.010925143546786975,0.0051915294863140475,0.004350467013645702,0.0059585946520975056,28.853304107064364,13.710829373355335,11.489583383038267,15.736648476189504
2641,0.011004232975099639,0.005204834291763173,0.004273923663251088,0.005879477639762724,29.073183520213256,13.751172198838367,11.29170631830937,15.533579924253086
2642,0.01098301817670212,0.00520952217059808,0.004318264611223582,0.005860338806129504,29.028117041023666,13.768767096890706,11.413173367464001,15.488875464600225
2643,0.010970014489201861,0.005082290079119214,0.004268221980194807,0.005788176347061352,29.004718309449693,13.437574969191122,11.285178915635102,15.303938261630215
2644,0.010965301034671126,0.005020599457055018,0.00424078679587387,0.0056574970882121885,29.003221236705112,13.279485563910404,11.216881075086404,14.964079798321281
2645,0.010945182823100677,0.005020686318070504,0.004266053226044353,0.005643549535822994,28.96095374992446,13.284735997614607,11.287976836113334,14.932832071787672
2646,0.010952095950313167,0.004973496612204654,0.004278729613930193,0.005716646536397507,28.990197980479003,13.164845532505728,11.325797288073197,15.131963381844207
2647,0.010973554723250597,0.004947099564274154,0.004347262184176619,0.005737722398096723,29.05797290716756,13.099919646197911,11.5115502636997,15.193488910160088
2648,0.010983761619605386,0.00500122205412214,0.004404551377729479,0.005736210213410756,29.09598453033464,13.24823722136964,11.667656599605413,15.195220855325031
2649,0.010981613232837448,0.004960506181178887,0.004331151872590151,0.005702064302888197,29.101275067019255,13.145341380123961,11.477552462363908,15.110470402653712
2650,0.010986336075489786,0.00494699197677729,0.004252066955766429,0.005660591013862742,29.12477693612344,13.114475730436595,11.272229499736797,15.006226777750065
2651,0.011007036881187432,0.004998559685727138,0.0042767912184239025,0.005633272680852991,29.19066180890911,13.256180286548345,11.342050311260236,14.93943914962217
2652,0.011037968333820205,0.005041668755997685,0.004292460439636852,0.00558608500339103,29.283729989625005,13.375547209661931,11.387897546356644,14.81988351399639
2653,0.011083050657094336,0.0050715455579495574,0.004295020443711769,0.005542511250385474,29.414416443928353,13.45988191079816,11.398984257610985,14.709824858522989
2654,0.011117308448400864,0.0051168029453304755,0.00427772251861889,0.005482713588724562,29.516453930504237,13.58511181985246,11.357353286933137,14.556604578063709
2655,0.011096527782603682,0.0051962067204394,0.0042712237465543324,0.005482554822081656,29.472377790595367,13.801125049487029,11.344370270848259,14.561665607448859
2656,0.01106568708031761,0.005168243033288103,0.004321509879772855,0.005465336777016233,29.401530572403892,13.732021739446543,11.482251750556497,14.52139981653211
2657,0.01109528085394713,0.005190323699009609,0.00435868359208475,0.005418542199274213,29.491256509791448,13.795880391967497,11.58538098776122,14.402485165670834
2658,0.011067592125402374,0.005277282279622962,0.004416732402993872,0.005367736683947577,29.42872746144487,14.03229358151739,11.744091459560662,14.272811842616616
2659,0.011020857147926782,0.00523946700382514,0.004345789007465494,0.005363257502185542,29.31548001348525,13.93698223017488,11.559798759858278,14.266264955813549
2660,0.010981304840158374,0.005218624603822223,0.004258488104661467,0.005281766270091308,29.22125217966144,13.886760070770936,11.33183684650416,14.054780044712977
2661,0.010995162773614318,0.005246619562764728,0.004285926976759936,0.005290848626931982,29.269123303361308,13.966501276079715,11.409137612134916,14.084239044892872
2662,0.010961028671015526,0.005230727520987486,0.004268481059973279,0.005254792915862922,29.189219350914293,13.929427388389717,11.366965062708786,13.993513534942924
2663,0.010912422759937028,0.005226813459802378,0.004278681340438603,0.00524462533276072,29.07069423247224,13.924231056913527,11.398407090928387,13.9716818864746
2664,0.010913337100722986,0.005209760603855433,0.0042548404106146605,0.005237177132418127,29.084043373426745,13.884012009274704,11.339149694288112,13.957077057894294
2665,0.01090679968049897,0.005262405861447987,0.0042860667571214435,0.005298865574635055,29.07752794821025,14.02957402662036,11.426653974485776,14.126775621977027
2666,0.010907595552823598,0.005247934044475203,0.004323999329573429,0.005321408241400906,29.090557339380585,13.996240096615425,11.532106211972316,14.192195779816153
2667,0.010852392581825677,0.005246671729590251,0.004276980024723804,0.005293112670581423,28.95418340831088,13.998120174546743,11.410982705963137,14.122024605111273
2668,0.010881189027795227,0.005261723984177761,0.0042591022202338544,0.005252835070013635,29.04189351518541,14.04354131377052,11.367543825804193,14.019816801866373
2669,0.010904771535849848,0.005222671527682818,0.004277920228400265,0.005294553940870632,29.115740000719107,13.944532978913282,11.422047009828688,14.13645902212471
2670,0.010904207545944171,0.005285632498644875,0.0043156011462080045,0.005324430990047046,29.1251383552169,14.117924403880473,11.52697066152156,14.221555174415583
2671,0.010943913901472898,0.0053620416701711145,0.004304063494310408,0.005321745747860306,29.242137944735635,14.327375342697138,11.500457656797371,14.219704638282765
2672,0.011002932136732965,0.0053469639018242695,0.004262892828986609,0.005402470916428377,29.410837601487174,14.29243450957626,11.394712531881185,14.44080475961304
2673,0.011055971962088405,0.005363763648178098,0.0042781932174367435,0.005409132646772617,29.563669026624385,14.342703995228296,11.43988866342584,14.464020697470104
2674,0.011004418336493252,0.0054084706665367575,0.004310214589721996,0.00542222272128217,29.436819050119407,14.467659032985855,11.529824027506383,14.504445779429874
2675,0.010999036527614078,0.00541273335082209,0.004268113231908529,0.005366880826212581,29.43342174789527,14.484474446799931,11.421471008587291,14.361773090944919
2676,0.010921994022341903,0.005389631255059603,0.004245812095800056,0.0052972684333108325,29.23817799780929,14.428042869794625,11.366038980456787,14.180787595973106
2677,0.010995428471312406,0.005320454161782306,0.004264925694020651,0.005364822381727672,29.4457574461746,14.248176245252857,11.4214710085873,14.366994338266762
2678,0.011001727442887247,0.005386832988612498,0.004345324719310957,0.005388160134243036,29.473627819494926,14.43132557649284,11.641124923034036,14.434880999637075
2679,0.011020835473278905,0.00537324343085534,0.004338132637192882,0.0054251905215352714,29.535839068387478,14.400292394692215,11.626195467676935,14.53951059771452
2680,0.01100936117232272,0.005397214669199053,0.0043320798434673515,0.005373249667429899,29.516097302997228,14.469932528122577,11.614306060336,14.405682358379483
2681,0.01092491413751531,0.005352995244293402,0.004306404866364235,0.005340918861512745,29.30061971681613,14.356733245194938,11.549777851588857,14.32434438657708
2682,0.010882009291180737,0.0053158714090352065,0.0042682982687506765,0.00523775905593124,29.196430928237927,14.26248299044141,11.451844255058033,14.052907547063537
2683,0.010852520515676221,0.005384639295347747,0.00423788624662107,0.005182511248417929,29.12816506407503,14.45237186871342,11.374486685930982,13.909860190753745
2684,0.010866364589121155,0.005402568777435231,0.004245603713190572,0.005165586394993417,29.176188921790306,14.505897167413595,11.399445969916801,13.86959947055735
2685,0.010880588027687038,0.00546688039689031,0.004295238786246049,0.005163663242947646,29.2252594423674,14.684040746047344,11.537011379856917,13.869599470557322
2686,0.01086097834237719,0.0054735095100713295,0.004285185402720153,0.005170807334718485,29.183448805967508,14.707320053561572,11.514293177109078,13.893959308388593
2687,0.010837177551769217,0.005410659906765379,0.0042808695269351315,0.005195871010446363,29.130333259155712,14.543853829385315,11.506977288401572,13.96650127607972
2688,0.010817093652216626,0.005370054225586333,0.004293202756440919,0.005148898045129633,29.087164830810462,14.440075812601684,11.544422212069623,13.845386843353468
2689,0.010789284705305373,0.005391312765870046,0.004315563883680078,0.005098567738308183,29.023175857271465,14.502631340190485,11.608866847099439,13.715147216048932
2690,0.010857292515038256,0.005432527495169638,0.00433111083186769,0.005149307428854886,29.216974157967957,14.618931489501422,11.655019248555979,13.856786291048492
2691,0.010851318580522261,0.005395255304489471,0.004293496012164378,0.005163454283881758,29.211749618765964,14.524027279685598,11.558091264746556,13.900018932209711
