t,cumulative_accuracy,cumulative_fixed_baseline_accuracy,cumulative_clinical_baseline_accuracy,cumulative_regret,cumulative_fixed_baseline_regret,cumulative_clinical_baseline_regret
2166,0.6467466543608675,0.6149976926626672,0.6517305029995385,765.5,834.3,754.7
2167,0.6466559040590406,0.6149215867158672,0.6516374538745388,766.05,834.85,755.25
2168,0.6466804979253112,0.6149608114338405,0.6516828031350853,766.35,835.15,755.5
2169,0.6466359447004608,0.6149308755760369,0.6516129032258065,766.8,835.6,756.0
2170,0.646568401658222,0.6148549055734684,0.6515891294334408,767.3,836.15,756.4
2171,0.6465930018416206,0.6148480662983425,0.651634438305709,767.6,836.55,756.65
2172,0.6465945697192821,0.6149102623101703,0.6516336861481823,767.95,836.8,757.0
2173,0.6465961361545538,0.6149264029438822,0.6516099356025759,768.3,837.15,757.4
2174,0.6466206896551724,0.614919540229885,0.6515632183908047,768.6,837.55,757.85
2175,0.6465762867647059,0.6149126838235295,0.6515395220588236,769.05,837.95,758.25
2176,0.646531924666973,0.6149058337161231,0.6515158474965549,769.5,838.35,758.65
2177,0.6465794306703397,0.6148989898989898,0.6515381083562902,769.75,838.75,758.95
2178,0.6464662689307021,0.6148921523634694,0.6514456172556218,770.35,839.15,759.5
2179,0.6463761467889908,0.6148394495412843,0.6513990825688073,770.9,839.65,759.95
2180,0.6464465841357175,0.6148555708390646,0.6514442916093535,771.1,840.0,760.2
2181,0.6463794683776352,0.6148258478460129,0.651397800183318,771.6,840.45,760.65
2182,0.646472743930371,0.6149335776454421,0.6514887769125057,771.75,840.6,760.8
2183,0.6464056776556777,0.6148351648351648,0.6513736263736264,772.25,841.2,761.4
2184,0.6464530892448512,0.6148741418764302,0.651441647597254,772.5,841.5,761.6
2185,0.6465462031107044,0.6149588289112534,0.6515324794144556,772.65,841.7,761.75
2186,0.6465020576131687,0.6149519890260631,0.651554641060814,773.1,842.1,762.05
2187,0.6465493601462523,0.6149223034734919,0.6515310786106033,773.35,842.55,762.45
2188,0.6465509365006852,0.6148698035632709,0.6515075376884422,773.7,843.05,762.85
2189,0.64662100456621,0.6148630136986302,0.6515068493150685,773.9,843.45,763.2
2190,0.6466225467822911,0.6148334094020995,0.6514148790506618,774.25,843.9,763.75
2191,0.6466012773722627,0.6148266423357664,0.651345802919708,774.65,844.3,764.25
2192,0.6466028271773826,0.6147742818057456,0.6513223894208846,775.0,844.8,764.65
2193,0.6466727438468551,0.614767547857794,0.6514129443938013,775.2,845.2,764.8
2194,0.6466970387243736,0.6148063781321185,0.6514350797266515,775.5,845.5,765.1
2195,0.6466757741347905,0.614799635701275,0.6514116575591985,775.9,845.9,765.5
2196,0.6467000455166135,0.6147928994082841,0.6514110150204825,776.2,846.3,765.85
2197,0.6467015468607825,0.614877161055505,0.6514331210191082,776.55,846.5,766.15
2198,0.6466803092314689,0.6148021828103684,0.6513642564802182,776.95,847.05,766.65
2199,0.6465681818181819,0.6146818181818181,0.6512272727272727,777.55,847.7,767.3
2200,0.646501590186279,0.6146751476601545,0.6511358473421172,778.05,848.1,767.85
2201,0.646503178928247,0.6146911898274297,0.6511353315168029,778.4,848.45,768.2
2202,0.6464820699046754,0.6147072174307763,0.6511575124829777,778.8,848.8,768.5
2203,0.6464836660617059,0.6147686025408349,0.6511569872958257,779.15,849.05,768.85
2204,0.6465532879818594,0.6147845804988662,0.6512698412698412,779.35,849.4,768.95
2205,0.6465775158658205,0.6148005439709883,0.6512919310970082,779.65,849.75,769.25
2206,0.6465111010421387,0.6147258722247394,0.6512913457181695,780.15,850.3,769.6
2207,0.6465353260869565,0.6147418478260869,0.6512907608695653,780.45,850.65,769.95
2208,0.6465142598460842,0.6146899049343595,0.6512675418741513,780.85,851.15,770.35
2209,0.6464705882352941,0.614683257918552,0.6512443438914027,781.3,851.55,770.75
2210,0.6464947987336047,0.6146766169154229,0.6513116236996834,781.6,851.95,770.95
2211,0.6465415913200723,0.6147151898734177,0.6513336347197106,781.85,852.25,771.25
2212,0.6465657478535924,0.61475372797108,0.6513330320831451,782.15,852.55,771.6
2213,0.6466350496838301,0.6148373983739838,0.6514001806684734,782.35,852.75,771.8
2214,0.6466139954853273,0.6147629796839729,0.6513544018058691,782.75,853.3,772.25
2215,0.646547833935018,0.6146660649819495,0.6513312274368231,783.25,853.9,772.65
2216,0.6465493910690122,0.61468200270636,0.6513306269733874,783.6,854.25,773.0
2217,0.646550946798918,0.614697926059513,0.6513976555455365,783.95,854.6,773.2
2218,0.6465975664713836,0.6146913023884633,0.6514646237043713,784.2,855.0,773.4
2219,0.6466216216216216,0.6147072072072073,0.6514864864864865,784.5,855.35,773.7
2220,0.6466456551103107,0.6147005853219271,0.6514858171994596,784.8,855.75,774.05
2221,0.6466696669666967,0.6147164716471647,0.6515076507650764,785.1,856.1,774.35
2222,0.6466711650922178,0.6147098515519568,0.6515294646873595,785.45,856.5,774.65
2223,0.6466276978417266,0.6147032374100719,0.6514838129496403,785.9,856.9,775.1
2224,0.6466067415730337,0.6146966292134832,0.6514606741573034,786.3,857.3,775.5
2225,0.6466756513926326,0.6146900269541778,0.6515723270440252,786.5,857.7,775.6
2226,0.6466995958688819,0.6146160754378087,0.6516389762011675,786.8,858.25,775.8
2227,0.6467010771992818,0.6146319569120287,0.6516382405745063,787.15,858.6,776.15
2228,0.646747420367878,0.6146702557200538,0.6516599371915657,787.4,858.9,776.45
2229,0.6468385650224215,0.6147085201793722,0.6517264573991032,787.55,859.2,776.65
2230,0.6468399820708203,0.6147467503361721,0.6517705064993277,787.9,859.5,776.9
2231,0.6467965949820789,0.6147625448028674,0.651747311827957,788.35,859.85,777.3
2232,0.6468428123600537,0.6148007165248545,0.6517465293327362,788.6,860.15,777.65
2233,0.6468889883616831,0.6148612354521038,0.6517681289167412,788.85,860.4,777.95
2234,0.6468903803131991,0.614854586129754,0.6517002237136466,789.2,860.8,778.45
2235,0.6469364937388193,0.6148926654740607,0.6517441860465116,789.45,861.1,778.7
2236,0.6469155118462226,0.6148413053196246,0.6517434063477873,789.85,861.6,779.05
2237,0.6468498659517425,0.6148123324396784,0.6516979445933869,790.35,862.05,779.5
2238,0.6467842786958464,0.6147833854399285,0.6516301920500223,790.85,862.5,780.0
2239,0.6467633928571429,0.6147767857142857,0.6516071428571428,791.25,862.9,780.4
2240,0.6467648371262829,0.6147701918786256,0.6516287371709059,791.6,863.3,780.7
2241,0.6468331846565566,0.6148305084745763,0.651650312221231,791.8,863.55,781.0
2242,0.646723138653589,0.6147347302719572,0.6516049933125279,792.4,864.15,781.45
2243,0.64674688057041,0.6147281639928699,0.6516488413547237,792.7,864.55,781.7
2244,0.6467260579064588,0.6146547884187082,0.6516258351893096,793.1,865.1,782.1
2245,0.6467943009795192,0.6146705253784506,0.6516918967052538,793.3,865.45,782.3
2246,0.6467734757454384,0.6146194926568758,0.6516911437472185,793.7,865.95,782.65
2247,0.6467526690391459,0.6146352313167259,0.6517126334519573,794.1,866.3,782.95
2248,0.6468208092485549,0.6147176522899066,0.6517118719430858,794.3,866.5,783.3
2249,0.6468,0.6146666666666667,0.6516888888888889,794.7,867.0,783.7
2250,0.6468680586406041,0.6147267880941804,0.6517325633051977,794.9,867.25,783.95
2251,0.6468472468916519,0.6147424511545293,0.6517984014209592,795.3,867.6,784.15
2252,0.6468708388814914,0.6147581003106969,0.6517532179316466,795.6,867.95,784.6
2253,0.6468722271517302,0.6147293700088732,0.6517968056787933,795.95,868.4,784.85
2254,0.6469179600886917,0.6147893569844789,0.6518625277161862,796.2,868.65,785.05
2255,0.6469414893617021,0.6147606382978723,0.6518617021276596,796.5,869.1,785.4
2256,0.6469206911829863,0.6147540983606558,0.6518387239698715,796.9,869.5,785.8
2257,0.6469220549158547,0.6147918511957484,0.6518379096545616,797.25,869.8,786.15
2258,0.6469234174413457,0.614829570606463,0.6518370960602036,797.6,870.1,786.5
2259,0.6469469026548673,0.6149115044247788,0.6519026548672566,797.9,870.3,786.7
2260,0.6469703670942061,0.6149491375497568,0.6519018133569217,798.2,870.6,787.05
2261,0.6469717064544651,0.6149425287356322,0.6519230769230769,798.55,871.0,787.35
2262,0.647039328325232,0.6149138311975254,0.6519443216968626,798.75,871.45,787.65
2263,0.6470185512367491,0.614863074204947,0.6519434628975265,799.15,871.95,788.0
2264,0.6470640176600442,0.6149227373068433,0.6519426048565122,799.4,872.2,788.35
2265,0.6470873786407767,0.6149382171226832,0.6519638128861429,799.7,872.55,788.65
2266,0.6470666078517865,0.6148434053815615,0.6519408910454345,800.1,873.15,789.05
2267,0.6471340388007054,0.6148809523809524,0.6519620811287478,800.3,873.45,789.35
2268,0.6471132657558396,0.61487439400617,0.6519171441163508,800.7,873.85,789.8
2269,0.6471585903083701,0.6149118942731278,0.6519603524229075,800.95,874.15,790.05
2270,0.6471158080140907,0.6148833113166006,0.6518934390136504,801.4,874.6,790.55
2271,0.6471390845070422,0.6148547535211268,0.6518926056338028,801.7,875.05,790.9
2272,0.6471623405191377,0.6148042234931809,0.6519577650681918,802.0,875.55,791.1
2273,0.6471635883905014,0.6147757255936676,0.6520008795074758,802.35,876.0,791.35
2274,0.6472087912087912,0.6147472527472527,0.652021978021978,802.6,876.45,791.65
2275,0.6471880492091389,0.6147627416520212,0.6519991212653778,803.0,876.8,792.05
2276,0.6472771190162494,0.6147562582345192,0.6520641194554238,803.15,877.2,792.25
2277,0.6472124670763828,0.6147497805092186,0.6520193151887621,803.65,877.6,792.7
2278,0.6472575691092584,0.6147433084686267,0.6520403685827116,803.9,878.0,793.0
2279,0.6472149122807018,0.6146929824561403,0.652017543859649,804.35,878.5,793.4
2280,0.6472380534853135,0.6147523016220956,0.6520166593599298,804.65,878.75,793.75
2281,0.6472830850131464,0.6147896581945662,0.6520815074496056,804.9,879.05,793.95
2282,0.6472842750766535,0.6147612790188349,0.6521462987297416,805.25,879.5,794.15
2283,0.6472854640980736,0.6147985989492118,0.6521891418563923,805.6,879.8,794.4
2284,0.6473304157549233,0.614835886214442,0.6522757111597375,805.85,880.1,794.55
2285,0.6472878390201224,0.6148075240594926,0.6522965879265092,806.3,880.55,794.85
2286,0.6472452995190205,0.614713598600787,0.6522518583296895,806.75,881.15,795.3
2287,0.6472246503496504,0.6147071678321678,0.6522727272727272,807.15,881.55,795.6
2288,0.6472040192223678,0.6146570554827436,0.6522498907820009,807.55,882.05,796.0
2289,0.6471397379912663,0.6146288209606987,0.6521834061135372,808.05,882.5,796.5
2290,0.6469882147533828,0.6145133129637712,0.6520951549541685,808.75,883.15,797.05
2291,0.6469458987783595,0.6144851657940663,0.6520506108202444,809.2,883.6,797.5
2292,0.6469908416921064,0.6145006541648496,0.6520933275185347,809.45,883.95,797.75
2293,0.6470357454228421,0.6145597210113339,0.6521360069747166,809.7,884.2,798.0
2294,0.6470588235294118,0.6145533769063181,0.6521350762527234,810.0,884.6,798.35
2295,0.6470383275261324,0.6145688153310105,0.6521123693379791,810.4,884.95,798.75
2296,0.6470831519373095,0.6146060078363083,0.6521114497170222,810.65,885.25,799.1
2297,0.6470626631853785,0.6145778938207137,0.652088772845953,811.05,885.7,799.5
2298,0.6470639408438451,0.6145715528490648,0.6520443671161374,811.4,886.1,799.95
2299,0.6470217391304348,0.6145217391304347,0.6520217391304348,811.85,886.6,800.35
2300,0.6469795740982182,0.6144285093437636,0.6519774011299435,812.3,887.2,800.8
2301,0.6470243266724587,0.6144439617723718,0.6519982623805387,812.55,887.55,801.1
2302,0.6470039079461573,0.614394268345636,0.6519973947025619,812.95,888.05,801.45
2303,0.6469618055555555,0.6143663194444444,0.6519748263888888,813.4,888.5,801.85
2304,0.6469631236442516,0.6143817787418655,0.6519956616052061,813.75,888.85,802.15
2305,0.6469861231569818,0.6143972246313963,0.6520381613183001,814.05,889.2,802.4
2306,0.6469657563935847,0.6143476376246207,0.6520372778500216,814.45,889.7,802.75
2307,0.6469020797227036,0.6143630849220104,0.6520147313691508,814.95,890.05,803.15
2308,0.646903421394543,0.6143352100476397,0.6520138588133391,815.3,890.5,803.5
2309,0.6468831168831168,0.6143506493506494,0.651991341991342,815.7,890.85,803.9
2310,0.6469493725659887,0.6144093466032021,0.6520986585893553,815.9,891.1,804.0
2311,0.6468425605536332,0.6143166089965397,0.6520544982698963,816.5,891.7,804.45
2312,0.646887159533074,0.6143968871595331,0.6520752269779507,816.75,891.9,804.75
2313,0.6469317199654279,0.6144338807260156,0.6520743301642178,817.0,892.2,805.1
2314,0.6468466522678186,0.614341252699784,0.6520302375809935,817.55,892.8,805.55
2315,0.646804835924007,0.6142487046632125,0.651986183074266,818.0,893.4,806.0
2316,0.6468062149331032,0.6142857142857142,0.6518774277082434,818.35,893.7,806.6
2317,0.6468291630716134,0.6142579810181191,0.6519197584124246,818.65,894.15,806.85
2318,0.646895213454075,0.6142087106511427,0.6519404915912032,818.85,894.65,807.15
2319,0.6469181034482758,0.6142025862068966,0.6519827586206897,819.15,895.05,807.4
2320,0.6469625161568289,0.614261094355881,0.6519819043515727,819.4,895.3,807.75
2321,0.6469207579672696,0.6141903531438415,0.6519379844961241,819.85,895.85,808.2
2322,0.6468575118381403,0.6141411967283685,0.6519586741282823,820.35,896.35,808.5
2323,0.6468588640275387,0.6141781411359725,0.6519793459552495,820.7,896.65,808.8
2324,0.6468817204301075,0.6142150537634408,0.6519784946236559,821.0,896.95,809.15
2325,0.6468830610490112,0.6142304385210662,0.6519991401547721,821.35,897.3,809.45
2326,0.6469273743016759,0.6142887838418565,0.6520627417275462,821.6,897.55,809.65
2327,0.6468857388316152,0.61428264604811,0.6520833333333333,822.05,897.95,809.95
2328,0.6468656075568914,0.614276513525118,0.6521253756977243,822.45,898.35,810.2
2329,0.6468884120171674,0.6142918454935622,0.6521888412017167,822.75,898.7,810.4
2330,0.6469111969111969,0.6143286143286144,0.6522093522093522,823.05,899.0,810.7
2331,0.6469768439108062,0.614343910806175,0.6522512864493997,823.25,899.35,810.95
2332,0.6469352764680669,0.6142948992713244,0.6521860265752251,823.7,899.85,811.45
2333,0.6468937446443873,0.6142459297343617,0.6522279348757498,824.15,900.35,811.7
2334,0.6468736616702355,0.6141541755888651,0.6521413276231264,824.55,900.95,812.25
2335,0.6469178082191781,0.6141909246575342,0.6522260273972603,824.8,901.25,812.4
2336,0.6469191270860077,0.6141206675224647,0.6522036799315362,825.15,901.8,812.8
2337,0.6468990590248075,0.6141573994867409,0.6521813515825492,825.55,902.1,813.2
2338,0.6468790081231296,0.6141299700726807,0.6521590423257803,825.95,902.55,813.6
2339,0.6469017094017093,0.6141666666666666,0.6522435897435898,826.25,902.85,813.75
2340,0.6469030328919265,0.6141606151217428,0.6522212729602733,826.6,903.25,814.15
2341,0.6469043552519215,0.6141545687446627,0.6522416737830914,826.95,903.65,814.45
2342,0.6469270166453265,0.6141698676909945,0.6521766965428937,827.25,904.0,814.95
2343,0.6469496587030716,0.6141638225255972,0.6521757679180887,827.55,904.4,815.3
2344,0.6469722814498934,0.6142217484008529,0.6522174840085289,827.85,904.65,815.55
2345,0.6469735720375106,0.6142156862745098,0.6521952259164536,828.2,905.05,815.95
2346,0.6469535577332766,0.6141883255219429,0.6522155943757989,828.6,905.5,816.25
2347,0.6469548551959114,0.6142248722316865,0.6521933560477001,828.95,905.8,816.65
2348,0.6469987228607919,0.6142613878246063,0.6522137079608343,829.2,906.1,816.95
2349,0.6469787234042553,0.6142127659574468,0.6521914893617021,829.6,906.6,817.35
2350,0.6469800085070183,0.6142067205444491,0.6522330923011485,829.95,907.0,817.6
2351,0.6469812925170068,0.6142219387755101,0.6522534013605442,830.3,907.35,817.9
2352,0.6469825754356141,0.6142158946026349,0.6522311942201445,830.65,907.75,818.3
2353,0.6470263381478334,0.6142735768903993,0.6522727272727272,830.9,908.0,818.55
2354,0.6470063694267516,0.6142675159235669,0.6522292993630573,831.3,908.4,819.0
2355,0.6470076400679117,0.6142614601018676,0.6522495755517828,831.65,908.8,819.3
2356,0.6470301230377599,0.6142341960118796,0.6522486211285533,831.95,909.25,819.65
2357,0.6471162001696353,0.6142917726887193,0.65235368956743,832.1,909.5,819.75
2358,0.6471174226367105,0.6142857142857142,0.6523314963967783,832.45,909.9,820.15
2359,0.6470974576271187,0.6142796610169492,0.6523305084745763,832.85,910.3,820.5
2360,0.6470986869970352,0.6142736128759,0.6523295213892418,833.2,910.7,820.85
2361,0.6470575783234547,0.6142675698560541,0.6522861981371719,833.65,911.1,821.3
2362,0.6471011426153195,0.6142826914938637,0.6523275497249259,833.9,911.45,821.55
2363,0.6470177664974619,0.6142978003384095,0.6522631133671742,834.45,911.8,822.05
2364,0.6471035940803382,0.614291754756871,0.6523044397463001,834.6,912.2,822.3
2365,0.6470414201183432,0.6142011834319526,0.6522823330515639,835.1,912.8,822.7
2366,0.64702154626109,0.6141951837769328,0.6522602450359105,835.5,913.2,823.1
2367,0.6469594594594594,0.6142103040540541,0.6522592905405405,836.0,913.55,823.45
2368,0.647002954833263,0.6142043056141832,0.6522794428028704,836.25,913.95,823.75
2369,0.6468987341772152,0.6140928270042194,0.6521729957805907,836.85,914.6,824.35
2370,0.6468578658793758,0.6141079713201181,0.6521299029945171,837.3,914.95,824.8
2371,0.6469013490725126,0.614102023608769,0.6521711635750422,837.55,915.35,825.05
2372,0.6469237252423092,0.6140960809102401,0.6522123893805309,837.85,915.75,825.3
2373,0.6469671440606571,0.6141533277169334,0.6522535804549284,838.1,916.0,825.55
2374,0.6469052631578946,0.6141263157894736,0.6522315789473685,838.6,916.45,825.95
2375,0.6468855218855218,0.6141203703703704,0.6522516835016835,839.0,916.85,826.25
2376,0.6468237273874632,0.6140723601177955,0.652208666386201,839.5,917.35,826.7
2377,0.6467830109335576,0.6140874684608915,0.6521867115222876,839.95,917.7,827.1
2378,0.6467633459436738,0.6140605296343001,0.6521017234131988,840.35,918.15,827.65
2379,0.6467647058823529,0.6140546218487395,0.6521008403361345,840.7,918.55,828.0
2380,0.6467660646787065,0.6140277194456111,0.6520789584208316,841.05,919.0,828.4
2381,0.6467884130982368,0.6140218303946263,0.652015113350126,841.35,919.4,828.9
2382,0.6467687788501888,0.6139949643306756,0.651972303818716,841.75,919.85,829.35
2383,0.6468120805369127,0.6140520134228188,0.6520134228187919,842.0,920.1,829.6
2384,0.6467924528301887,0.6139832285115304,0.6519287211740041,842.4,920.65,830.15
2385,0.6467728415758592,0.6139354568315172,0.6520117351215424,842.8,921.15,830.3
2386,0.6468370339338081,0.6139715123586091,0.6520527859237537,843.0,921.45,830.55
2387,0.6468174204355109,0.6139237855946399,0.6520309882747068,843.4,921.95,830.95
2388,0.64688154039347,0.6139179573043114,0.6521347844286313,843.6,922.35,831.05
2389,0.6468410041841004,0.6138493723849372,0.6521338912133892,844.05,922.9,831.4
2390,0.6468423253868674,0.6138854035968214,0.6521748222501046,844.4,923.2,831.65
2391,0.6469063545150502,0.6139632107023412,0.6521948160535117,844.6,923.4,831.95
2392,0.646824070204764,0.6139155871291266,0.6521521103217719,845.15,923.9,832.4
2393,0.6468462823725981,0.6139724310776942,0.6521929824561403,845.45,924.15,832.65
2394,0.6468684759916493,0.6139457202505219,0.6522129436325679,845.75,924.6,832.95
2395,0.6468489148580968,0.6139607679465776,0.652253756260434,846.15,924.95,833.2
2396,0.6468085106382979,0.6139549436795995,0.652252816020025,846.6,925.35,833.55
2397,0.6468098415346122,0.6139282735613011,0.652231025854879,846.95,925.8,833.95
2398,0.6467903293038766,0.6139016256773655,0.6521884118382659,847.35,926.25,834.4
2399,0.6468125,0.6139166666666667,0.6521666666666667,847.65,926.6,834.8
2400,0.6467721782590587,0.6139108704706373,0.6521449396084964,848.1,927.0,835.2
2401,0.6467735220649459,0.6139467110741049,0.6521440466278101,848.45,927.3,835.55
2402,0.6468580940491052,0.6140033291718685,0.6521847690387016,848.6,927.55,835.8
2403,0.6469425956738768,0.6140806988352746,0.6522254575707154,848.75,927.75,836.05
2404,0.646964656964657,0.6141372141372141,0.6522453222453223,849.05,928.0,836.35
2405,0.6469866999168745,0.6141313383208644,0.6522443890274314,849.35,928.4,836.7
2406,0.6469671790610718,0.6141254673867885,0.6522434565849605,849.75,928.8,837.05
2407,0.6469476744186047,0.6141196013289036,0.6522840531561462,850.15,929.2,837.3
2408,0.6469904524699046,0.6142175176421751,0.6523038605230387,850.4,929.35,837.6
2409,0.6469709543568465,0.6142116182572614,0.6523236514522821,850.8,929.75,837.9
2410,0.6469514724180838,0.6141227706345915,0.6522812111157197,851.2,930.35,838.35
2411,0.6469941956882256,0.6140961857379768,0.6523009950248756,851.45,930.8,838.65
2412,0.6469125569830088,0.6140489017820141,0.6521964359718193,852.0,931.3,839.25
2413,0.6469345484672743,0.6141052195526098,0.6522162386081194,852.3,931.55,839.55
2414,0.6469565217391304,0.614120082815735,0.6522153209109731,852.6,931.9,839.9
2415,0.6469991721854305,0.6141556291390728,0.6521937086092715,852.85,932.2,840.3
2416,0.646979726934216,0.6141083988415391,0.6521721141911461,853.25,932.7,840.7
2417,0.6470016542597188,0.6141439205955335,0.6521712158808933,853.55,933.0,841.05
2418,0.6470235634559736,0.6140967341876808,0.6522323274080198,853.85,933.5,841.25
2419,0.6469834710743803,0.6140495867768595,0.6521900826446281,854.3,934.0,841.7
2420,0.6469640644361834,0.6140231309376291,0.6522304832713754,854.7,934.45,841.95
2421,0.6469033856317093,0.6139760528488852,0.6521676300578034,855.2,934.95,842.45
2422,0.6469252992158481,0.6139702847709451,0.652125464300454,855.5,935.35,842.9
2423,0.6469265676567657,0.6139645214521452,0.6521039603960397,855.85,935.75,843.3
2424,0.6469484536082474,0.6139381443298969,0.6520618556701031,856.15,936.2,843.75
2425,0.6469703215169003,0.6139530090684253,0.6520816158285243,856.45,936.55,844.05
2426,0.6468479604449938,0.6138648537288833,0.6519365471775855,857.1,937.15,844.75
2427,0.6468492586490939,0.6138591433278419,0.6519151565074135,857.45,937.55,845.15
2428,0.6468711403869906,0.6138740222313709,0.6518731988472622,857.75,937.9,845.6
2429,0.6469135802469136,0.6139506172839506,0.6518930041152263,858.0,938.1,845.9
2430,0.6469765528589058,0.6140065816536404,0.6519744960921432,858.2,938.35,846.05
2431,0.6470189144736842,0.6140419407894737,0.652014802631579,858.45,938.65,846.3
2432,0.6470612412659269,0.6140772708590218,0.6520550760378134,858.7,938.95,846.55
2433,0.6471035332785539,0.6141331142152835,0.6521158586688578,858.95,939.2,846.75
2434,0.6470636550308008,0.6140862422997946,0.652135523613963,859.4,939.7,847.05
2435,0.6471059113300492,0.6141009852216749,0.652175697865353,859.65,940.05,847.3
2436,0.647066064833812,0.6140541649569142,0.6521337710299548,860.1,940.55,847.75
2437,0.6470672682526661,0.6140278917145201,0.6521534044298606,860.45,941.0,848.05
2438,0.647129971299713,0.6141041410414104,0.6521935219352193,860.65,941.2,848.3
2439,0.6470696721311475,0.6140368852459017,0.6521516393442622,861.15,941.75,848.75
2440,0.6469889389594428,0.6139492011470709,0.6520688242523556,861.7,942.35,849.3
2441,0.647031122031122,0.613984438984439,0.6521294021294021,861.95,942.65,849.5
2442,0.6469914040114613,0.6139377814162914,0.6520875972165371,862.4,943.15,849.95
2443,0.6468903436988543,0.6138707037643207,0.6520049099836334,863.0,943.7,850.5
2444,0.6468916155419222,0.6138854805725972,0.6520040899795501,863.35,944.05,850.85
2445,0.6468724448078496,0.6138389206868357,0.6519419460343417,863.75,944.55,851.35
2446,0.6469350224765018,0.6139149979566817,0.6519615856150388,863.95,944.75,851.65
2447,0.6469771241830065,0.6139501633986928,0.6520424836601307,864.2,945.05,851.8
2448,0.646978358513679,0.613985300122499,0.6520620661494487,864.55,945.35,852.1
2449,0.6469591836734694,0.613938775510204,0.6520204081632653,864.95,945.85,852.55
2450,0.6469808241534067,0.6139738882088943,0.6520399836801306,865.25,946.15,852.85
2451,0.6469820554649266,0.6139274061990212,0.6520595432300162,865.6,946.65,853.15
2452,0.6470444353852425,0.6140032613126784,0.6521402364451692,865.8,946.85,853.3
2453,0.6469845150774246,0.613956805215974,0.652078239608802,866.3,947.35,853.8
2454,0.6469857433808553,0.6139511201629329,0.6521181262729124,866.65,947.75,854.05
2455,0.6469869706840391,0.6139657980456026,0.6521376221498371,867.0,948.1,854.35
2456,0.647028897028897,0.614000814000814,0.6521571021571022,867.25,948.4,854.65
2457,0.6470707892595606,0.6140154597233523,0.6521969080553295,867.5,948.75,854.9
2458,0.6471329808865393,0.6140300935339569,0.6521960146400976,867.7,949.1,855.25
2459,0.6471138211382114,0.6140853658536585,0.6521747967479674,868.1,949.35,855.65
2460,0.6471759447379114,0.6140796424217798,0.6521942299878098,868.3,949.75,855.95
2461,0.6471364744110479,0.6140333062550771,0.6521121039805037,868.75,950.25,856.5
2462,0.6471173365814048,0.6140479090539992,0.6520706455542021,869.15,950.6,856.95
2463,0.6470982142857143,0.6139610389610389,0.6520698051948052,869.55,951.2,857.3
2464,0.6470385395537526,0.6138742393509128,0.6520283975659229,870.05,951.8,857.75
2465,0.6469991889699919,0.6138686131386861,0.652007299270073,870.5,952.2,858.15
2466,0.6470409404134576,0.6139035265504662,0.6520267531414674,870.75,952.5,858.45
2467,0.6470421393841167,0.6138978930307941,0.6520259319286872,871.1,952.9,858.8
2468,0.6470838396111785,0.6139125151883353,0.6520048602673147,871.35,953.25,859.2
2469,0.6471457489878543,0.6139676113360324,0.6520445344129555,871.55,953.5,859.45
2470,0.647146904087414,0.6139821934439498,0.6520234722784297,871.9,953.85,859.85
2471,0.6471076051779935,0.6139765372168284,0.6520226537216829,872.35,954.25,860.2
2472,0.6471896482005661,0.6139911039223616,0.652102709260008,872.5,954.6,860.35
2473,0.6471907841552142,0.6140056588520614,0.6520614389652385,872.85,954.95,860.8
2474,0.6472121212121211,0.614,0.652060606060606,873.15,955.35,861.15
2475,0.6472132471728594,0.6139741518578352,0.652059773828756,873.5,955.8,861.5
2476,0.6471941865159467,0.613948324586193,0.6519781994348002,873.9,956.25,862.05
2477,0.6471146085552866,0.6138418079096045,0.6519168684422921,874.45,956.9,862.55
2478,0.6471359419120614,0.613896732553449,0.6519362646228318,874.75,957.15,862.85
2479,0.6471774193548387,0.6138911290322581,0.6519758064516129,875.0,957.55,863.1
2480,0.6472188633615478,0.6139258363563079,0.6519951632406288,875.25,957.85,863.4
2481,0.6471998388396455,0.6139403706688155,0.6519943593875906,875.65,958.2,863.75
2482,0.6471808296415626,0.6138944824808699,0.6520136931131695,876.05,958.7,864.05
2483,0.6472423510466989,0.6139694041867955,0.6520732689210951,876.25,958.9,864.25
2484,0.6472233400402414,0.6140241448692152,0.6520724346076459,876.65,959.15,864.6
2485,0.6472244569589702,0.6140185036202735,0.6520514883346742,877.0,959.55,865.0
2486,0.6472054684358665,0.6139525532770407,0.6520305589063129,877.4,960.1,865.4
2487,0.6472869774919614,0.6140474276527331,0.6520699356913183,877.55,960.25,865.65
2488,0.6472880674969868,0.6140216954600242,0.6521293692245882,877.9,960.7,865.85
2489,0.647289156626506,0.6140361445783132,0.6520883534136546,878.25,961.05,866.3
2490,0.6473504616619831,0.614090726615817,0.6521075873143316,878.45,961.3,866.6
2491,0.6474117174959872,0.6141252006420546,0.6521468699839487,878.65,961.6,866.85
2492,0.6473325310870437,0.6140994785399118,0.6521058965102287,879.2,962.05,867.3
2493,0.6473937449879712,0.6141138732959102,0.6521852445870089,879.4,962.4,867.45
2494,0.6474549098196393,0.6142084168336673,0.6522645290581163,879.6,962.55,867.6
2495,0.6474559294871794,0.6142227564102564,0.6522636217948719,879.95,962.9,867.95
2496,0.6474569483380056,0.6142370845014017,0.6522827392871446,880.3,963.25,868.25
2497,0.6473979183346678,0.6141513210568454,0.6522818254603683,880.8,963.85,868.6
2498,0.6474389755902361,0.6141856742697078,0.652280912364946,881.05,964.15,868.95
