t,cumulative_accuracy,cumulative_fixed_baseline_accuracy,cumulative_clinical_baseline_accuracy,cumulative_supervised_accuracy,cumulative_regret,cumulative_fixed_baseline_regret,cumulative_clinical_baseline_regret,cumulative_supervised_regret
2137,0.6543030869971936,0.6162535079513564,0.6536716557530402,0.6880495790458372,739.1,820.45,740.45,666.95
2138,0.6543945769050958,0.6163627863487611,0.6537166900420758,0.688078541374474,739.25,820.6,740.7,667.2
2139,0.6544158878504673,0.6163551401869158,0.6537383177570094,0.6881308411214954,739.55,821.0,741.0,667.4
2140,0.6544138253152733,0.6162774404483886,0.6536665109761793,0.688113031293788,739.9,821.55,741.5,667.75
2141,0.6543884220354809,0.6163165266106443,0.6536414565826331,0.6880952380952381,740.3,821.85,741.9,668.1
2142,0.6543863742417173,0.6163089127391507,0.6536164255716286,0.688054129724685,740.65,822.25,742.3,668.5
2143,0.6544542910447761,0.6163712686567164,0.6536847014925373,0.6881063432835821,740.85,822.5,742.5,668.7
2144,0.6544522144522145,0.6162937062937063,0.6536363636363636,0.688065268065268,741.2,823.05,742.95,669.1
2145,0.6544734389561976,0.6163094128611369,0.6536579683131407,0.6880708294501398,741.5,823.4,743.25,669.4
2146,0.6544480670703308,0.6163251047973917,0.6536329762459245,0.6880996739636702,741.9,823.75,743.65,669.65
2147,0.6544692737430167,0.6162476722532588,0.6535847299813781,0.6881052141527002,742.2,824.3,744.1,669.95
2148,0.6544904606793858,0.6162401116798512,0.6535830618892509,0.6881340158213123,742.5,824.7,744.45,670.2
2149,0.6545116279069767,0.6162558139534884,0.6536279069767442,0.6881395348837209,742.8,825.05,744.7,670.5
2150,0.6544862854486285,0.6162017666201767,0.6535797303579731,0.6880985588098559,743.2,825.55,745.15,670.9
2151,0.6544609665427509,0.6161477695167286,0.6535315985130111,0.6881273234200743,743.6,826.05,745.6,671.15
2152,0.6545517882025081,0.6162331630283325,0.6535764050162565,0.6882025081281933,743.75,826.25,745.85,671.3
2153,0.6545496750232126,0.616225626740947,0.6535747446610956,0.6881847725162489,744.1,826.65,746.2,671.65
2154,0.6545243619489559,0.6161948955916474,0.6535498839907192,0.6881670533642692,744.5,827.1,746.6,672.0
2155,0.6545454545454545,0.6162337662337662,0.6535946196660483,0.6882189239332097,744.8,827.4,746.85,672.2
2156,0.6546128882707464,0.6162494204914233,0.6536393138618452,0.6882707464070468,745.0,827.75,747.1,672.4
2157,0.6545875810936053,0.6162882298424467,0.6537071362372567,0.6882530120481928,745.4,828.05,747.3,672.75
2158,0.6546086150995831,0.6163038443723946,0.6537054191755443,0.6882816118573414,745.7,828.4,747.65,673.0
2159,0.6546296296296296,0.6163657407407407,0.6537268518518519,0.6882870370370371,746.0,828.65,747.95,673.3
2160,0.6545812124016659,0.6162656177695511,0.6536557149467839,0.6881999074502545,746.45,829.25,748.45,673.8
2161,0.6545790934320074,0.6162349676225717,0.6536540240518038,0.6882284921369103,746.8,829.7,748.8,674.05
2162,0.6545307443365695,0.6162043458159963,0.6536061026352289,0.6882339343504392,747.25,830.15,749.25,674.35
2163,0.6545286506469501,0.6162199630314233,0.6536275415896488,0.6881931608133087,747.6,830.5,749.55,674.75
2164,0.6545496535796766,0.6162355658198615,0.6536720554272517,0.6882217090069285,747.9,830.85,749.8,675.0
2165,0.654455216989843,0.6161819021237304,0.653601108033241,0.688134810710988,748.45,831.35,750.3,675.5
2166,0.6544300876788187,0.6161975080756806,0.6536455929856946,0.6881402861098292,748.85,831.7,750.55,675.8
2167,0.6544511070110701,0.616259225092251,0.6535977859778598,0.6880996309963099,749.15,831.95,751.0,676.2
2168,0.6544721069617335,0.6163208852005533,0.6536191793453204,0.6881281696634394,749.45,832.2,751.3,676.45
2169,0.6544930875576037,0.6163133640552996,0.6536175115207373,0.6881105990783409,749.75,832.6,751.65,676.8
2170,0.6543758636573008,0.6161676646706586,0.6534776600644865,0.6880700138185168,750.35,833.3,752.3,677.2
2171,0.6544198895027624,0.6161372007366482,0.6534530386740331,0.6880524861878453,750.6,833.75,752.7,677.55
2172,0.6544408651633686,0.61617579383341,0.6534974689369535,0.6880579843534285,750.9,834.05,752.95,677.85
2173,0.654438822447102,0.6161453541858326,0.6535418583256669,0.6880864765409384,751.25,834.5,753.2,678.1
2174,0.6544827586206897,0.6161609195402299,0.6535632183908046,0.6881379310344828,751.5,834.85,753.5,678.3
2175,0.6545955882352941,0.6161994485294118,0.6536075367647058,0.6881663602941177,751.6,835.15,753.75,678.55
2176,0.6545475424896646,0.6161920073495637,0.6535599448782728,0.6881028938906752,752.05,835.55,754.2,679.0
2177,0.6545913682277319,0.6162075298438935,0.6536042240587695,0.6881313131313131,752.3,835.9,754.45,679.25
2178,0.6545663148233134,0.6162230380908673,0.6535566773749426,0.6881138136759982,752.7,836.25,754.9,679.6
2179,0.6545642201834863,0.6162844036697248,0.6535550458715595,0.6881422018348624,753.05,836.5,755.25,679.85
2180,0.6545392022008253,0.6162769371847776,0.6535534158642824,0.6881705639614856,753.45,836.9,755.6,680.1
2181,0.6545829514207149,0.6163153070577452,0.6535288725939505,0.6881759853345555,753.7,837.2,756.0,680.4
2182,0.6546037562986715,0.6163536417773706,0.6535043518094366,0.6882043060009162,754.0,837.5,756.4,680.65
2183,0.6545100732600733,0.6163232600732601,0.6534340659340659,0.6881410256410256,754.55,837.95,756.9,681.1
2184,0.6544851258581236,0.6163386727688788,0.6533867276887871,0.6881235697940503,754.95,838.3,757.35,681.45
2185,0.6544830741079598,0.6163540713632205,0.6533851784080512,0.6881061299176578,755.3,838.65,757.7,681.8
2186,0.654503886602652,0.6163923182441702,0.6534522176497485,0.6881572930955647,755.6,838.95,757.9,682.0
2187,0.6544561243144424,0.6163848263254114,0.6534506398537477,0.6880941499085923,756.05,839.35,758.25,682.45
2188,0.6543855641845592,0.6163544997715852,0.6534262220191869,0.6880767473732298,756.55,839.8,758.65,682.8
2189,0.6543835616438356,0.6163013698630138,0.6534474885844749,0.6880593607305936,756.9,840.3,758.95,683.15
2190,0.6543130990415336,0.6162939297124601,0.6533774532177088,0.6880191693290735,757.4,840.7,759.45,683.55
2191,0.6544023722627738,0.6163777372262773,0.6534899635036496,0.6880930656934306,757.55,840.9,759.55,683.7
2192,0.654468764249886,0.6164158686730505,0.6535111719106247,0.6881212950296398,757.75,841.2,759.85,683.95
2193,0.654489516864175,0.616362807657247,0.6535551504102097,0.6881494986326344,758.05,841.7,760.1,684.2
2194,0.6544646924829157,0.6164009111617312,0.653507972665148,0.6881093394077449,758.45,842.0,760.55,684.6
2195,0.6545081967213114,0.6163706739526412,0.653551912568306,0.6881830601092896,758.7,842.45,760.8,684.75
2196,0.6545289030496131,0.6163632225762403,0.6535730541647702,0.6881884387801548,759.0,842.85,761.1,685.05
2197,0.654572338489536,0.6164467697907188,0.6535941765241129,0.6882165605095542,759.25,843.05,761.4,685.3
2198,0.654524783992724,0.6164620281946339,0.6535698044565712,0.6881764438381082,759.7,843.4,761.8,685.7
2199,0.6544772727272727,0.6164318181818181,0.6535227272727273,0.6881818181818182,760.15,843.85,762.25,686.0
2200,0.6544979554747842,0.6164016356201726,0.6535665606542481,0.688187187641981,760.45,844.3,762.5,686.3
2201,0.6545413260672117,0.6164850136239781,0.6535649409627611,0.6881925522252498,760.7,844.5,762.85,686.6
2202,0.6546073536087154,0.6165683159328189,0.6536314117113028,0.6882886972310486,760.9,844.7,763.05,686.7
2203,0.6546052631578947,0.6165834845735028,0.6536751361161525,0.6882713248638839,761.25,845.05,763.3,687.05
2204,0.6546258503401361,0.6166213151927438,0.6536734693877551,0.6882993197278912,761.55,845.35,763.65,687.3
2205,0.6546010879419765,0.616613780598368,0.6536718041704442,0.6882819582955576,761.95,845.75,764.0,687.65
2206,0.6546669687358405,0.6166742183960127,0.6537154508382419,0.6883325781603987,762.15,846.0,764.25,687.85
2207,0.6546875,0.6166893115942029,0.6537590579710144,0.6883605072463769,762.45,846.35,764.5,688.1
2208,0.6546853779990947,0.6166138524219104,0.6537573562698054,0.6883205070167497,762.8,846.9,764.85,688.5
2209,0.6547285067873303,0.6166968325791855,0.6537556561085973,0.6883484162895928,763.05,847.1,765.2,688.75
2210,0.6547489823609227,0.616644052464948,0.6537539574853007,0.6883763003165988,763.35,847.6,765.55,689.0
2211,0.6548146473779386,0.6166365280289331,0.6537522603978301,0.6884267631103074,763.55,848.0,765.9,689.2
2212,0.6547898779936737,0.6165612291007683,0.6537053773158609,0.6883868052417533,763.95,848.55,766.35,689.6
2213,0.6548102981029811,0.616553748870822,0.6537488708220416,0.6883920505871726,764.25,848.95,766.6,689.9
2214,0.6548081264108352,0.6165914221218961,0.6537697516930023,0.6883972911963883,764.6,849.25,766.9,690.2
2215,0.6548285198555956,0.6166290613718411,0.653745487364621,0.6884250902527076,764.9,849.55,767.3,690.45
2216,0.6548488949030221,0.6167343256653135,0.6538114569237709,0.6884528642309428,765.2,849.7,767.5,690.7
2217,0.6547565374211001,0.6166591523895402,0.6537646528403968,0.6884355275022542,765.75,850.25,767.95,691.05
2218,0.6546642631816134,0.6166291122127084,0.6537178909418657,0.6883280757097792,766.3,850.7,768.4,691.6
2219,0.6546846846846847,0.6166891891891891,0.6537162162162162,0.6883558558558558,766.6,850.95,768.75,691.85
2220,0.6547050877982891,0.6167041873030167,0.6537370553804592,0.6883610986042323,766.9,851.3,769.05,692.15
2221,0.6546804680468047,0.6166741674167417,0.6536903690369037,0.6883438343834383,767.3,851.75,769.5,692.5
2222,0.6546333783175888,0.6166441745389114,0.6536437246963562,0.6882816014394961,767.75,852.2,769.95,692.95
2223,0.6546312949640287,0.6166142086330935,0.6536196043165468,0.6882643884892087,768.1,852.65,770.35,693.3
2224,0.6546067415730337,0.6166067415730337,0.6536404494382022,0.6882921348314607,768.5,853.05,770.65,693.55
2225,0.6546945193171608,0.6166891284815813,0.6536837376460019,0.6883198562443845,768.65,853.25,770.9,693.8
2226,0.6546924113156714,0.6166816344858554,0.6536371800628649,0.6882352941176471,769.0,853.65,771.35,694.3
2227,0.6546678635547576,0.6166517055655296,0.6537253141831239,0.6882854578096949,769.4,854.1,771.5,694.5
2228,0.65464333781965,0.616621803499327,0.6536787797218484,0.6882682817406909,769.8,854.55,771.95,694.85
2229,0.6546860986547085,0.6166367713004484,0.653744394618834,0.6883408071748879,770.05,854.9,772.15,695.0
2230,0.6547064096817571,0.616674137158225,0.6537875392200807,0.6884132675930077,770.35,855.2,772.4,695.15
2231,0.6547043010752688,0.6166890681003585,0.6538306451612903,0.6884632616487455,770.7,855.55,772.65,695.35
2232,0.6547245857590684,0.6167487684729064,0.6538737124944022,0.6884684281236005,771.0,855.8,772.9,695.65
2233,0.6547224709042077,0.6167636526410026,0.6538943598925694,0.6884735899731423,771.35,856.15,773.2,695.95
2234,0.6546308724832215,0.6166890380313199,0.6537360178970918,0.6883668903803132,771.9,856.7,773.9,696.5
2235,0.6546511627906977,0.6166815742397138,0.6537567084078713,0.6883497316636851,772.2,857.1,774.2,696.85
2236,0.6547384890478319,0.6167411712114439,0.653822083147072,0.6883996423781851,772.35,857.35,774.4,697.05
2237,0.6547363717605005,0.616733690795353,0.6537756925826631,0.688337801608579,772.7,857.75,774.85,697.5
2238,0.654711924966503,0.6167485484591335,0.653796337650737,0.6882760160786064,773.1,858.1,775.15,697.95
2239,0.6546428571428572,0.6166964285714285,0.6537276785714285,0.6882366071428572,773.6,858.6,775.65,698.35
2240,0.6546854082998661,0.6167112896028558,0.6537483266398929,0.6883087907184293,773.85,858.95,775.95,698.5
2241,0.6547279214986619,0.6167484388938448,0.6537912578055308,0.688314005352364,774.1,859.25,776.2,698.8
2242,0.6546589389210878,0.6166963887650467,0.6537004012483282,0.6882523406152474,774.6,859.75,776.75,699.25
2243,0.6547237076648841,0.6166666666666667,0.6537210338680927,0.6883021390374331,774.8,860.2,777.05,699.45
2244,0.6547216035634744,0.6166369710467705,0.6537193763919822,0.6883296213808463,775.15,860.65,777.4,699.7
2245,0.654652715939448,0.6165627782724844,0.6536509349955477,0.6882902938557435,775.65,861.2,777.9,700.1
2246,0.6546283934134401,0.6165109034267913,0.6536715620827771,0.688295505117935,776.05,861.7,778.2,700.4
2247,0.6546040925266904,0.6165035587188612,0.6536476868327402,0.6882339857651245,776.45,862.1,778.6,700.85
2248,0.6545798132503335,0.6164739884393063,0.6536460649177412,0.6882392174299689,776.85,862.55,778.95,701.15
2249,0.6545777777777777,0.6165333333333333,0.6536222222222222,0.6882444444444444,777.2,862.8,779.35,701.45
2250,0.6545757441137272,0.6165037760995113,0.6535761883607286,0.6882274544646824,777.55,863.25,779.8,701.8
2251,0.6546181172291297,0.6165186500888099,0.6536190053285968,0.6882548845470693,777.8,863.6,780.05,702.05
2252,0.6545938748335552,0.6164891256102973,0.6535730137594319,0.6882379050155348,778.2,864.05,780.5,702.4
2253,0.6545918367346939,0.6165261756876663,0.6536157941437445,0.688265306122449,778.55,864.35,780.75,702.65
2254,0.6546119733924611,0.6165631929046563,0.6535920177383592,0.6882261640798226,778.85,864.65,781.15,703.05
2255,0.654543439716312,0.6164450354609929,0.6535239361702128,0.6881648936170213,779.35,865.3,781.65,703.5
2256,0.6546300398759415,0.6165263624280017,0.6536109880372176,0.6882809038546743,779.5,865.5,781.8,703.55
2257,0.6546722763507529,0.61651904340124,0.6536093888396811,0.6883303808680248,779.75,865.9,782.15,703.75
2258,0.6547587428065516,0.6166002656042496,0.6536741921204072,0.6884240814519699,779.9,866.1,782.35,703.85
2259,0.6548008849557523,0.616637168141593,0.6536725663716815,0.6884955752212389,780.15,866.4,782.7,704.0
2260,0.6547987616099071,0.616607695709863,0.6536709420610349,0.6885227775320655,780.5,866.85,783.05,704.25
2261,0.6548187444739169,0.6167550839964633,0.6537798408488064,0.6885720601237842,780.8,866.9,783.15,704.45
2262,0.6548828988068935,0.6167918692001767,0.653844454264251,0.6886433937251436,781.0,867.2,783.35,704.6
2263,0.6548365724381625,0.6167623674911661,0.6538206713780919,0.6886263250883392,781.45,867.65,783.75,704.95
2264,0.6549448123620308,0.6168653421633554,0.6538631346578366,0.6886975717439293,781.55,867.8,784.0,705.1
2265,0.6549867608120035,0.6168578993821712,0.6539496910856134,0.6888128861429832,781.8,868.2,784.15,705.15
2266,0.6550066166740185,0.6168504631671813,0.6540141155712396,0.6888398764887517,782.1,868.6,784.35,705.4
2267,0.6550485008818342,0.6168430335097002,0.6540564373897707,0.6888447971781305,782.35,869.0,784.6,705.7
2268,0.6550683120317321,0.6168356104010577,0.6540546496253856,0.6888276773909211,782.65,869.4,784.95,706.05
2269,0.6550660792951541,0.6168722466960352,0.6541189427312776,0.6888325991189428,783.0,869.7,785.15,706.35
2270,0.655041831792162,0.6168868339938353,0.6540951122853368,0.6888375165125495,783.4,870.05,785.55,706.65
2271,0.6550616197183099,0.6169234154929577,0.6541153169014085,0.6888644366197183,783.7,870.35,785.85,706.9
2272,0.655081390233172,0.61691597008359,0.6541135063792345,0.6888913330400352,784.0,870.75,786.2,707.15
2273,0.6550791556728232,0.6169085312225154,0.6541336851363236,0.6889182058047494,784.35,871.15,786.5,707.4
2274,0.655010989010989,0.6168351648351649,0.654065934065934,0.688923076923077,784.85,871.7,787.0,707.7
2275,0.6549868189806679,0.6168057996485061,0.6540641476274165,0.6889279437609842,785.25,872.15,787.35,708.0
2276,0.6549626701800615,0.616798418972332,0.6540404040404041,0.6888888888888889,785.65,872.55,787.75,708.4
2277,0.6549604916593503,0.6168129938542581,0.6540386303775241,0.6888937664618087,786.0,872.9,788.1,708.7
2278,0.6550021939447126,0.6168494953927162,0.6540587977182974,0.6889205792014041,786.25,873.2,788.4,708.95
2279,0.6550438596491228,0.6168859649122808,0.654078947368421,0.6889473684210526,786.5,873.5,788.7,709.2
2280,0.6550197281893906,0.6168785620341956,0.6540333187198597,0.6888864533099517,786.9,873.9,789.15,709.65
2281,0.6549956178790535,0.6168930762489044,0.6540534618755478,0.6888694127957932,787.3,874.25,789.45,710.0
2282,0.6549934296977662,0.616819973718791,0.6539859833552344,0.688874288217258,787.65,874.8,789.95,710.3
2283,0.6549693520140105,0.6168563922942207,0.6539404553415061,0.6887915936952714,788.05,875.1,790.4,710.8
2284,0.6549234135667396,0.6168052516411379,0.6539168490153173,0.6887527352297593,788.5,875.6,790.8,711.2
2285,0.6548993875765529,0.6167979002624672,0.653915135608049,0.6887795275590551,788.9,876.0,791.15,711.45
2286,0.6548972452995191,0.6167905553126366,0.6539134236991692,0.6887625710537822,789.25,876.4,791.5,711.8
2287,0.6548513986013986,0.6167613636363637,0.653868006993007,0.6886582167832167,789.7,876.85,791.95,712.35
2288,0.654871122761031,0.6167540410659677,0.653822629969419,0.6887068588903451,790.0,877.25,792.4,712.55
2289,0.6548471615720525,0.6167467248908297,0.6537991266375546,0.6886681222707424,790.4,877.65,792.8,712.95
2290,0.654823221300742,0.6168048886948931,0.6537756438236577,0.6886294194674815,790.8,877.9,793.2,713.35
2291,0.6548211169284468,0.6168630017452007,0.6537521815008727,0.6886343804537522,791.15,878.15,793.6,713.65
2292,0.6547754034016572,0.6167902311382468,0.6536851286524203,0.6885739206279983,791.6,878.7,794.1,714.1
2293,0.6547951176983435,0.6167611159546643,0.6537053182214473,0.6886224934612032,791.9,879.15,794.4,714.3
2294,0.65479302832244,0.6167538126361656,0.6536601307189542,0.6886274509803922,792.25,879.55,794.85,714.6
2295,0.6548127177700349,0.6167247386759582,0.6536149825783972,0.6886541811846689,792.55,880.0,795.3,714.85
2296,0.6548323900740096,0.6167827601218981,0.6536351763169351,0.6886808881149326,792.85,880.25,795.6,715.1
2297,0.6548955613577023,0.6167536988685814,0.6536553524804177,0.6887293298520453,793.05,880.7,795.9,715.3
2298,0.6548281861678991,0.6166811657242279,0.6535885167464115,0.6886472379295345,793.55,881.25,796.4,715.8
2299,0.6548478260869566,0.6166739130434783,0.6535652173913044,0.6886304347826087,793.85,881.65,796.8,716.15
2300,0.6548239895697523,0.6166232073011735,0.6535202086049543,0.6885919165580183,794.25,882.15,797.25,716.55
2301,0.6548436142484796,0.6166811468288445,0.6535186794092094,0.6886403127715031,794.55,882.4,797.6,716.75
2302,0.6548198002605298,0.6166521927920103,0.6534303082935302,0.6886018237082067,794.95,882.85,798.15,717.15
2303,0.6548177083333333,0.6165581597222223,0.6533854166666667,0.6886284722222222,795.3,883.45,798.6,717.4
2304,0.6547939262472885,0.6165075921908894,0.6533622559652928,0.6886334056399133,795.7,883.95,799.0,717.7
2305,0.6548352124891588,0.6165221162185602,0.6533391153512575,0.6886383347788378,795.95,884.3,799.4,718.0
2306,0.6548331166016472,0.6165366276549632,0.6533159947984395,0.6886866059817945,796.3,884.65,799.8,718.2
2307,0.6548526863084921,0.6165077989601386,0.6533578856152513,0.6886698440207972,796.6,885.1,800.05,718.55
2308,0.6547639670853183,0.6164789952360329,0.6533780857514075,0.6886314421827631,797.15,885.55,800.35,718.95
2309,0.6547835497835498,0.6164935064935065,0.6533766233766234,0.6886363636363637,797.45,885.9,800.7,719.25
2310,0.6548247511899611,0.616551276503678,0.6534184335785375,0.6886845521419299,797.7,886.15,800.95,719.45
2311,0.6548659169550173,0.6165441176470589,0.6534602076124567,0.6886894463667821,797.95,886.55,801.2,719.75
2312,0.654842196281885,0.6166018158236057,0.6534370946822309,0.688651102464332,798.35,886.8,801.6,720.15
2313,0.6548184961106309,0.616551426101988,0.6534788245462403,0.6886343993085566,798.75,887.3,801.85,720.5
2314,0.6546868250539957,0.6164362850971922,0.6533693304535637,0.6885745140388769,799.4,887.95,802.45,720.95
2315,0.6546632124352332,0.6164291882556132,0.6533678756476684,0.6885578583765113,799.8,888.35,802.8,721.3
2316,0.6546827794561934,0.6164220975399223,0.6534095813552007,0.6885843763487267,800.1,888.75,803.05,721.55
2317,0.6547454702329595,0.6164365832614322,0.6534081104400344,0.6886540120793787,800.3,889.1,803.4,721.7
2318,0.6547865459249677,0.6164294954721863,0.6534066407934455,0.6886589047003018,800.55,889.5,803.75,722.0
2319,0.6548275862068966,0.6164655172413793,0.653405172413793,0.6886853448275863,800.8,889.8,804.1,722.25
2320,0.654717794054287,0.616393795777682,0.6532959931064196,0.6886471348556656,801.4,890.35,804.7,722.65
2321,0.6547157622739018,0.616343669250646,0.6532084409991387,0.6886304909560723,801.75,890.85,805.25,723.0
2322,0.6547567800258287,0.6163366336633663,0.653228583727938,0.6886784330606974,802.0,891.25,805.55,723.2
2323,0.654776247848537,0.6163511187607573,0.6532056798623064,0.6886833046471601,802.3,891.6,805.95,723.5
2324,0.6547741935483871,0.6163655913978495,0.6532258064516129,0.6886666666666666,802.65,891.95,806.25,723.85
2325,0.6548581255374033,0.6164660361134995,0.653310404127257,0.6887360275150474,802.8,892.1,806.4,724.0
2326,0.654963472281908,0.6165663944993554,0.6534164159862483,0.6888053287494629,802.9,892.25,806.5,724.15
2327,0.655004295532646,0.616602233676976,0.6534364261168385,0.6888316151202749,803.15,892.55,806.8,724.4
2328,0.6550021468441392,0.6165951051953629,0.6533705452984113,0.6888364104765994,803.5,892.95,807.3,724.7
2329,0.6550429184549357,0.6166309012875536,0.653412017167382,0.6888841201716739,803.75,893.25,807.55,724.9
2330,0.6550407550407551,0.6166237666237666,0.6533676533676533,0.6889103389103389,804.1,893.65,808.0,725.15
2331,0.6550385934819898,0.6166595197255574,0.653344768439108,0.6889365351629503,804.45,893.95,808.4,725.4
2332,0.6549721388769825,0.6165880840120017,0.6532576082297471,0.6888984140591513,804.95,894.5,808.95,725.8
2333,0.655012853470437,0.6166023993144816,0.6533204798628963,0.6889674378748929,805.2,894.85,809.15,725.95
2334,0.6549678800856531,0.6165524625267665,0.6532334047109207,0.688865096359743,805.65,895.35,809.7,726.5
2335,0.6549443493150685,0.6165453767123288,0.6532106164383562,0.6888484589041096,806.05,895.75,810.1,726.85
2336,0.6548780487804878,0.6164741121095421,0.6531236628155754,0.6887890457851947,806.55,896.3,810.65,727.3
2337,0.6548973481608212,0.6164670658682635,0.6531009409751924,0.6888152266894781,806.85,896.7,811.05,727.55
2338,0.6548525010688329,0.616460025651988,0.6530568619067978,0.6887345019238991,807.3,897.1,811.5,728.05
2339,0.6548504273504274,0.616474358974359,0.6530555555555556,0.6887606837606838,807.65,897.45,811.85,728.3
2340,0.6549337889790687,0.6165313968389576,0.6531183255019222,0.6888295600170867,807.8,897.7,812.05,728.45
2341,0.6550170794192998,0.6165883859948762,0.6532023911187019,0.6888983774551665,807.95,897.95,812.2,728.6
2342,0.6550149381135297,0.6166239863422962,0.653115663679044,0.6888177550149381,808.3,898.25,812.75,729.1
2343,0.6550341296928328,0.6166808873720137,0.6531143344709898,0.6888651877133106,808.6,898.5,813.1,729.3
2344,0.6550319829424307,0.6166737739872068,0.653091684434968,0.6888486140724946,808.95,898.9,813.5,729.65
2345,0.6550298380221654,0.6166879795396419,0.6531116794543904,0.6888746803069054,809.3,899.25,813.8,729.9
2346,0.6549850873455475,0.6166595654026417,0.6531103536429484,0.6888368129527056,809.75,899.7,814.15,730.3
2347,0.6550255536626917,0.616695059625213,0.6531516183986371,0.6888628620102215,810.0,900.0,814.4,730.55
2348,0.6549595572584078,0.6166240953597275,0.6530864197530863,0.6888037462750106,810.5,900.55,814.9,731.0
2349,0.654936170212766,0.6165531914893616,0.6530638297872341,0.6887872340425532,810.9,901.1,815.3,731.35
2350,0.6548915355168013,0.6165248830284985,0.6530625265844321,0.6887494683113569,811.35,901.55,815.65,731.75
2351,0.6548894557823128,0.6164753401360544,0.6529974489795919,0.6887117346938776,811.7,902.05,816.15,732.15
2352,0.654993625159371,0.6165533361665958,0.6529961750956226,0.6887377815554612,811.8,902.25,816.5,732.4
2353,0.6550127442650807,0.6165463041631266,0.6529949022939677,0.6887638062871708,812.1,902.65,816.85,732.65
2354,0.655031847133758,0.6165817409766454,0.6530573248407643,0.6888110403397028,812.4,902.95,817.05,732.85
2355,0.6550297113752122,0.6165747028862478,0.6530772495755518,0.6888157894736843,812.75,903.35,817.35,733.15
2356,0.6550063640220619,0.6165040305473058,0.6529698769622401,0.6887993211709801,813.15,903.9,817.95,733.5
2357,0.6550466497031382,0.616518235793045,0.6529898218829516,0.6888040712468193,813.4,904.25,818.25,733.8
2358,0.65498092412039,0.6164900381517592,0.6528825773632895,0.6887452310300974,813.9,904.7,818.85,734.25
2359,0.6549364406779661,0.6164618644067796,0.6528389830508474,0.6886652542372882,814.35,905.15,819.3,734.75
2360,0.6549131723845828,0.6164337145277424,0.6527742481999154,0.6886065226598899,814.75,905.6,819.8,735.2
2361,0.6548475867908552,0.6164055884843352,0.6527519051651143,0.6885478408128705,815.25,906.05,820.2,735.65
2362,0.6548878544223445,0.6164409648751586,0.6528353787558189,0.688573846804909,815.5,906.35,820.35,735.9
2363,0.6548857868020305,0.616497461928934,0.6528130287648054,0.6885786802030457,815.85,906.6,820.75,736.2
2364,0.6549048625792813,0.616553911205074,0.6528329809725159,0.6886046511627907,816.15,906.85,821.05,736.45
2365,0.6548605240912934,0.6165046491969569,0.6527683854606932,0.6885672020287406,816.6,907.35,821.55,736.85
2366,0.6548162230671737,0.6164343050274609,0.6527249683143219,0.6885086607520068,817.05,907.9,822.0,737.3
2367,0.6547719594594594,0.6164273648648649,0.6527449324324325,0.6885346283783784,817.5,908.3,822.3,737.55
2368,0.6547277332207683,0.6164204305614184,0.6527437737441959,0.6885394681300127,817.95,908.7,822.65,737.85
2369,0.654620253164557,0.6163502109704642,0.6527004219409283,0.6885232067510548,818.55,909.25,823.1,738.2
2370,0.6545761282159426,0.6163644032053985,0.6526992830029523,0.6884858709405315,819.0,909.6,823.45,738.6
2371,0.6545531197301855,0.6163364249578415,0.6526559865092748,0.6884274873524452,819.4,910.05,823.9,739.05
2372,0.6544669195111673,0.6163084702907712,0.6526337968815845,0.6883480825958702,819.95,910.5,824.3,739.55
2373,0.6544650379106993,0.6162384161752317,0.6525695029486099,0.688374052232519,820.3,911.05,824.8,739.8
2374,0.6545052631578947,0.6162947368421052,0.6526315789473685,0.6884421052631579,820.55,911.3,825.0,739.95
2375,0.654503367003367,0.616266835016835,0.6525673400673401,0.688425925925926,820.9,911.75,825.5,740.3
2376,0.6545225073622213,0.6163020614219604,0.6525872949095499,0.688430795119899,821.2,912.05,825.8,740.6
2377,0.6545206055508831,0.6162531539108494,0.6525651808242221,0.6884356602186712,821.55,912.55,826.2,740.9
2378,0.6544976881042455,0.616246321984027,0.6525430853299705,0.6884405212274065,821.95,912.95,826.6,741.2
2379,0.6545798319327731,0.6163235294117647,0.6526050420168067,0.6885294117647058,822.1,913.15,826.8,741.3
2380,0.6545989080218396,0.6162746745065099,0.65262494750105,0.6885342293154137,822.4,913.65,827.1,741.6
2381,0.65468094038623,0.6163518052057095,0.6527078085642317,0.6886020151133502,822.55,913.85,827.25,741.75
2382,0.6546579941250524,0.616261015526647,0.6526856903063366,0.6886067981535879,822.95,914.45,827.65,742.05
2383,0.6547189597315437,0.616275167785235,0.6526845637583892,0.688611577181208,823.15,914.8,828.0,742.35
2384,0.6547589098532495,0.6163102725366876,0.6527463312368973,0.6886792452830188,823.4,915.1,828.2,742.5
2385,0.6547569153394803,0.616303436714166,0.652745180217938,0.6886839899413244,823.75,915.5,828.55,742.8
2386,0.6547130289065773,0.6162337662337662,0.6527021365731043,0.6886049434436531,824.2,916.05,829.0,743.3
2387,0.6547319932998324,0.6162269681742043,0.6527638190954774,0.6886515912897823,824.5,916.45,829.2,743.5
2388,0.6547300125575555,0.616262034323985,0.6527835914608623,0.6886772708246128,824.85,916.75,829.5,743.75
2389,0.6546652719665272,0.6161715481171548,0.6527405857740586,0.6886401673640167,825.35,917.35,829.95,744.15
2390,0.6546005855290673,0.6161438728565454,0.6526976160602258,0.6885821831869511,825.85,917.8,830.4,744.6
