cumulative_accuracy,cumulative_fixed_baseline_accuracy,cumulative_clinical_baseline_accuracy,cumulative_regret,cumulative_fixed_baseline_regret,cumulative_clinical_baseline_regret
0.6418743768693919,0.6148305084745763,0.6524675972083749,718.4,772.65,697.15
0.6419531639262581,0.6147982062780268,0.6524165421026408,718.6,773.1,697.6
0.6419073705179283,0.6147410358565737,0.6524153386454183,719.05,773.6,697.95
0.6418865107018418,0.6147585863613738,0.6524390243902439,719.45,773.95,698.25
0.6418905472636817,0.614726368159204,0.6524626865671641,719.8,774.4,698.55
0.6418697165589259,0.6147687717553456,0.6524365987071109,720.2,774.7,698.95
0.6417743538767395,0.6147117296222664,0.6523608349900597,720.75,775.2,699.45
0.6417536015896672,0.6147044212617983,0.652334823646299,721.15,775.6,699.85
0.6416583912611717,0.6146474677259186,0.6522591857000993,721.7,776.1,700.35
0.641712158808933,0.6146153846153846,0.6522828784119107,721.95,776.55,700.65
0.6417906746031746,0.6146825396825397,0.6523809523809524,722.15,776.8,700.8
0.6418939018344075,0.6147496281606346,0.6524293505205752,722.3,777.05,701.05
0.6418235877106045,0.6146679881070367,0.6524529236868186,722.8,777.6,701.35
0.6419019316493314,0.6148093115403666,0.6525260029717682,723.0,777.7,701.55
0.6417821782178218,0.6147772277227722,0.6523762376237624,723.6,778.15,702.2
0.6416872835230084,0.6146956952003959,0.6523503216229589,724.15,778.7,702.6
0.6416419386745796,0.6147131552917904,0.652324431256182,724.6,779.05,703.0
0.6416213544241226,0.6146811665842808,0.6522738507167574,725.0,779.5,703.45
0.6416254940711462,0.6146986166007905,0.652248023715415,725.35,779.85,703.85
0.6416543209876544,0.6147654320987654,0.6522716049382716,725.65,780.1,704.15
0.6417324777887463,0.614832181638697,0.6523445212240869,725.85,780.35,704.35
0.6417612234829797,0.6148248643315244,0.6523433645781944,726.15,780.75,704.7
0.6417652859960552,0.6148175542406312,0.6523668639053255,726.5,781.15,705.0
0.6418432725480532,0.614933464760966,0.6524149827501232,726.7,781.3,705.25
0.6417980295566503,0.6149014778325123,0.6523399014778326,727.15,781.75,705.75
0.6417528311176761,0.6148695224027573,0.6523141309699655,727.6,782.2,706.15
0.6419045275590551,0.6149606299212598,0.6523868110236221,727.65,782.4,706.35
0.6419085095917364,0.6149778652238072,0.6523610427939006,728.0,782.75,706.75
0.6419124877089478,0.6149705014749263,0.6523352999016716,728.35,783.15,707.15
0.6419901719901719,0.6151351351351352,0.6524324324324324,728.55,783.2,707.3
0.6420923379174852,0.6152259332023575,0.6525294695481336,728.7,783.4,707.45
0.6422189494354443,0.615365733922435,0.652626411389298,728.8,783.5,707.6
0.6420510304219824,0.6153091265947006,0.6525024533856723,729.5,784.0,708.2
0.6420549288867091,0.6153261402648357,0.6524767042667975,729.85,784.35,708.6
0.6420098039215686,0.6152696078431372,0.6523774509803921,730.3,784.85,709.15
0.6420382165605096,0.6152376286134248,0.6523027927486527,730.6,785.3,709.65
0.6420421155729676,0.615205680705191,0.652252693437806,730.95,785.75,710.1
0.6420215369554577,0.6151982378854626,0.6522271169848263,731.35,786.15,710.5
0.6420499021526418,0.615215264187867,0.6522749510763209,731.65,786.5,710.75
0.6421026894865526,0.615281173594132,0.652322738386308,731.9,786.75,711.0
0.6421309872922776,0.6152492668621701,0.6522971652003909,732.2,787.2,711.4
0.6422081094284319,0.6152906692721055,0.6523693209574988,732.4,787.5,711.6
0.642236328125,0.615283203125,0.6523681640625,732.7,787.9,711.95
0.6422157149829185,0.6152513421181064,0.6523670082967301,733.1,788.35,712.3
0.6421951219512195,0.6152682926829268,0.6523414634146342,733.5,788.7,712.7
0.6421745490004875,0.615236470014627,0.6522671867381765,733.9,789.15,713.2
0.6421783625730993,0.615229044834308,0.6522904483430799,734.25,789.55,713.5
0.6422308816366293,0.6152216268874817,0.6523136872868973,734.5,789.95,713.8
0.642161635832522,0.6151898734177215,0.6522151898734176,735.0,790.4,714.35
0.6421897810218978,0.6151824817518248,0.6521897810218978,735.3,790.8,714.75
0.6422178988326849,0.615102140077821,0.6521887159533074,735.6,791.35,715.1
0.6421730675741371,0.6150704910063199,0.6521147301895965,736.05,791.8,715.6
0.6422011661807581,0.6150874635568513,0.6521622934888242,736.35,792.15,715.85
0.6422292374939291,0.6151529868868383,0.6522098105876639,736.65,792.4,716.1
0.642257281553398,0.6151213592233009,0.6521844660194175,736.95,792.85,716.5
0.6422367782629792,0.615041242115478,0.6521591460456089,737.35,793.4,716.9
0.6423132880698351,0.6151066925315228,0.6522308438409311,737.55,793.65,717.1
0.6422443044110518,0.614978187106156,0.6520843431895298,738.05,794.3,717.75
0.6422238372093023,0.6149467054263565,0.6520591085271318,738.45,794.75,718.15
0.6421791767554479,0.6149152542372882,0.6519854721549636,738.9,795.2,718.65
0.6423039690222653,0.6149564375605034,0.652081316553727,739.0,795.5,718.8
0.64225931301403,0.6149492017416546,0.6520803096274794,739.45,795.9,719.15
0.6422630560928433,0.6149419729206963,0.6520793036750484,739.8,796.3,719.5
0.642290961817303,0.6149830836152731,0.6521024649589173,740.1,796.6,719.8
0.6422463768115942,0.6149275362318841,0.6520048309178744,740.55,797.1,720.35
0.6422501207146306,0.6148961854176727,0.6520280057943022,740.9,797.55,720.65
0.6421090733590733,0.6147683397683398,0.6518822393822393,741.55,798.2,721.3
0.6421369995176074,0.6147612156295225,0.6519536903039074,741.85,798.6,721.5
0.6420684667309546,0.6146576663452266,0.6519045323047251,742.35,799.2,721.95
0.642144578313253,0.6147469879518073,0.6519518072289157,742.55,799.4,722.2
0.6421483622350674,0.6147157996146435,0.6519508670520231,742.9,799.85,722.55
0.6422243620606645,0.61478093403948,0.6520462205103514,743.1,800.1,722.7
0.6421318575553416,0.6147497593840231,0.6519971126082772,743.65,800.55,723.15
0.6421596921596922,0.6147907647907648,0.6520202020202019,743.95,800.85,723.45
0.6422115384615384,0.6147836538461539,0.6520192307692307,744.2,801.25,723.8
0.6422873618452667,0.6148246035559827,0.652090341182124,744.4,801.55,724.0
0.6422190201729107,0.6147214217098943,0.6520172910662824,744.9,802.15,724.5
0.642294767162746,0.6147623619779164,0.6520883341334613,745.1,802.45,724.7
0.6423224568138195,0.6147312859884837,0.652063339731286,745.4,802.9,725.1
0.6423261390887289,0.614652278177458,0.6520383693045564,745.75,803.45,725.5
0.6422818791946309,0.6145973154362416,0.6519654841802492,746.2,803.95,726.0
0.642213703881169,0.6145184475323431,0.6518926689027312,746.7,804.5,726.5
0.6423132183908046,0.6146551724137932,0.651963601532567,746.85,804.6,726.7
0.6423408329344185,0.6146481570129249,0.6520344662517952,747.15,805.0,726.9
0.6423684210526316,0.6146172248803828,0.6520574162679426,747.45,805.45,727.2
0.6423481587757054,0.6144906743185079,0.6519368723098996,747.85,806.1,727.8
0.6423996175908222,0.6145315487571701,0.6520076481835564,748.1,806.4,728.0
0.6423315814620162,0.6144529383659818,0.6519589106545628,748.6,806.95,728.45
0.6423829990448902,0.614541547277937,0.6519579751671443,748.85,807.15,728.8
0.6424343675417661,0.6145584725536992,0.651980906921241,749.1,807.5,729.1
0.6424141221374046,0.6145753816793893,0.651932251908397,749.5,807.85,729.55
0.64241773962804,0.614544587505961,0.651931330472103,749.85,808.3,729.9
0.642445185891325,0.6145376549094376,0.651954242135367,750.15,808.7,730.2
0.6423535016674606,0.6144830871843735,0.6518342067651262,750.7,809.2,730.8
0.6424285714285715,0.6145714285714285,0.6519047619047619,750.9,809.4,731.0
0.6424321751546882,0.614540694907187,0.6519038553069967,751.25,809.85,731.35
0.6424833491912464,0.6145575642245481,0.6519029495718364,751.5,810.2,731.7
0.6424631478839753,0.6145030908226343,0.6518782691393248,751.9,810.7,732.1
0.642490494296578,0.6144724334600761,0.6519011406844106,752.2,811.15,732.4
0.6424940617577197,0.614418052256532,0.6519239904988123,752.55,811.65,732.7
0.6424264007597341,0.6143874643874644,0.6518755935422602,753.05,812.1,733.15
0.6424299952539155,0.6144043663977219,0.6518984337921215,753.4,812.45,733.45
0.6424098671726755,0.6143738140417457,0.6518975332068311,753.8,812.9,733.8
0.6424608819345662,0.6143195827406354,0.6518966334755809,754.05,813.4,734.15
0.6424407582938388,0.6143364928909952,0.651872037914692,754.45,813.75,734.55
0.6424206537186168,0.6143060161061109,0.6518474656560872,754.85,814.2,734.95
0.6424242424242423,0.6142992424242424,0.6518465909090909,755.2,814.6,735.3
0.6424988168480833,0.614363464268812,0.6519167061050639,755.4,814.85,735.5
0.6425260170293283,0.6144039735099338,0.6519394512771997,755.7,815.15,735.8
0.6425531914893617,0.614420803782506,0.6520094562647755,756.0,815.5,736.0
0.6425330812854442,0.6143903591682419,0.6519612476370511,756.4,815.95,736.45
0.6425366084081248,0.6143835616438357,0.6519603212092584,756.75,816.35,736.8
0.6425873465533523,0.6143767705382437,0.6519830028328613,757.0,816.75,737.1
0.64261444077395,0.6143935818782444,0.6520528551203398,757.3,817.1,737.3
0.6427358490566037,0.6144575471698113,0.6520990566037737,757.4,817.35,737.55
0.6427628477133427,0.6145214521452146,0.6520980669495521,757.7,817.6,737.9
0.6427191328934967,0.6144674835061263,0.6520028275212064,758.15,818.1,738.45
0.6427461139896373,0.6145313235986811,0.6520254357041921,758.45,818.35,738.75
0.6428201506591338,0.6146421845574388,0.6520715630885122,758.65,818.5,739.0
0.6429176470588235,0.6147058823529412,0.6521411764705882,758.8,818.75,739.2
0.6429444967074318,0.6146754468485419,0.652140169332079,759.1,819.2,739.55
0.6429713211095439,0.6146685472496475,0.6521391631405736,759.4,819.6,739.9
0.643045112781955,0.6147086466165413,0.6522086466165413,759.6,819.9,740.1
0.643142320338187,0.6147721935180837,0.6522076092062001,759.75,820.15,740.45
0.6430985915492957,0.6147887323943662,0.6521830985915493,760.2,820.5,740.85
0.6431018301267011,0.6147583294228062,0.6521820741435945,760.55,820.95,741.2
0.6430112570356472,0.6147045028142589,0.6520872420262664,761.1,821.45,741.75
0.643061415846226,0.6147679324894515,0.6521565869667135,761.35,821.7,741.95
0.6430412371134021,0.6147844423617619,0.6521555763823805,761.75,822.05,742.3
0.6429976580796253,0.6147306791569086,0.6520843091334895,762.2,822.55,742.8
0.6430477528089887,0.614747191011236,0.6521067415730337,762.45,822.9,743.1
0.6430276087973795,0.6147168928404305,0.6521057557323351,762.85,823.35,743.45
0.6430074836295604,0.6146164639850327,0.6520579981290926,763.25,823.95,743.9
0.6430575035063113,0.614656381486676,0.6520570359981299,763.5,824.25,744.25
0.6431542056074766,0.6147429906542057,0.6521728971962617,763.65,824.45,744.35
0.643134049509575,0.6148061653432976,0.6521718822979916,764.05,824.7,744.7
0.6430205415499534,0.6147525676937442,0.652077497665733,764.65,825.2,745.25
0.6430471301913206,0.6147456836210919,0.6520765282314513,764.95,825.6,745.6
0.6431436567164179,0.6148554104477613,0.6521455223880597,765.1,825.75,745.8
0.6432400932400932,0.614965034965035,0.6522610722610722,765.25,825.9,745.9
0.6433131407269339,0.6150279589934763,0.6522833178005591,765.45,826.15,746.2
0.6433162552398696,0.6150442477876107,0.6522822543083373,765.8,826.5,746.55
0.6433426443202979,0.6149674115456238,0.6522811918063315,766.1,827.05,746.9
0.6433690088413215,0.6150535132619823,0.6522801302931596,766.4,827.25,747.25
0.6433488372093024,0.615,0.652232558139535,766.8,827.75,747.7
0.6434216643421664,0.6150162715016272,0.6522547652254765,767.0,828.1,748.0
0.6435408921933086,0.6151254646840149,0.6523931226765799,767.1,828.25,748.05
0.6435438922433814,0.615164886205295,0.65236878773804,767.45,828.55,748.45
0.6434540389972145,0.6150649953574745,0.6522980501392758,768.0,829.15,748.95
0.6434802784222737,0.6151276102088168,0.6523433874709977,768.3,829.4,749.2
0.6434833024118738,0.6151205936920222,0.6523191094619666,768.65,829.8,749.6
0.6435790449698655,0.6151599443671767,0.6523412146499769,768.8,830.1,749.9
0.643628359592215,0.6151992585727526,0.652386468952734,769.05,830.4,750.15
0.6436544696618804,0.6151922186197314,0.6524316813339509,769.35,830.8,750.4
0.6437037037037037,0.6152083333333334,0.6524305555555555,769.6,831.15,750.75
0.6437528921795466,0.615224433132809,0.6524062933826932,769.85,831.5,751.15
0.643686401480111,0.6152405180388529,0.6523126734505087,770.35,831.85,751.7
0.6436893203883496,0.6152334720295884,0.6523116042533518,770.7,832.25,752.05
0.643692236598891,0.6152264325323475,0.652333641404806,771.05,832.65,752.35
0.6436951501154734,0.6152193995381062,0.6523556581986143,771.4,833.05,752.65
0.6436749769159741,0.6151892890120036,0.6523545706371191,771.8,833.5,753.0
0.6437240424550069,0.6152745731425935,0.6524227041993539,772.05,833.7,753.2
0.6437038745387454,0.6152905904059041,0.6524215867158671,772.45,834.05,753.55
0.6437067773167359,0.6153065928999539,0.6524204702627939,772.8,834.4,753.9
0.6436405529953917,0.6152764976958525,0.6523732718894009,773.3,834.85,754.35
0.6436665131275909,0.6152924919391985,0.6523491478581299,773.6,835.2,754.75
0.6437384898710865,0.6154005524861879,0.6523941068139963,773.8,835.35,755.0
0.6437413713759779,0.6154164749194662,0.652416014726185,774.15,835.7,755.3
0.6437672493100276,0.6154323827046918,0.6524149034038638,774.45,836.05,755.65
0.64383908045977,0.6155632183908046,0.6525057471264368,774.65,836.15,755.8
0.6438648897058823,0.6155330882352941,0.6525045955882354,774.95,836.6,756.15
0.6438217730822233,0.6154800183739091,0.6525034451079467,775.4,837.1,756.5
0.6438705234159781,0.6154958677685951,0.6525711662075299,775.65,837.45,756.7
0.6438733363928407,0.6155346489215237,0.6525470399265718,776.0,837.75,757.1
0.6439220183486238,0.6155504587155963,0.652591743119266,776.25,838.1,757.35
0.6439477303988996,0.6155891792755617,0.6526134800550206,776.55,838.4,757.65
0.6439734188817599,0.6155820348304308,0.6526351970669111,776.85,838.8,757.95
0.6440219880897847,0.6155978011910215,0.6526797984425103,777.1,839.15,758.2
0.6440247252747253,0.6155677655677656,0.6526327838827839,777.45,839.6,758.65
0.6439359267734555,0.6154462242562929,0.6525629290617849,778.0,840.25,759.15
0.6439615736505032,0.6154391582799634,0.652516010978957,778.3,840.65,759.6
0.6440100594421583,0.6154320987654321,0.6525834476451761,778.55,841.05,759.8
0.6439442413162706,0.6153564899451555,0.6525137111517367,779.05,841.6,760.3
0.6439241662859754,0.6153494746459571,0.6524668798538145,779.45,842.0,760.75
0.6439954337899543,0.6154109589041096,0.6525114155251142,779.65,842.25,761.0
0.6440438156093109,0.6154495664080328,0.652555910543131,779.9,842.55,761.25
0.6440693430656934,0.6155109489051095,0.6526231751824818,780.2,842.8,761.45
0.6440492476060191,0.6154810761513908,0.6525991792065663,780.6,843.25,761.85
0.6440291704649044,0.6154284412032818,0.6525752051048314,781.0,843.75,762.25
0.6439863325740319,0.6153986332574032,0.65250569476082,781.45,844.2,762.75
0.6439890710382514,0.6153916211293261,0.6525273224043716,781.8,844.6,763.05
0.6439462903959945,0.6153390987710514,0.6525034137460173,782.25,845.1,763.45
0.6439717925386714,0.6153776160145588,0.6524795268425841,782.55,845.4,763.85
0.6440654843110505,0.615393360618463,0.6525466120964075,782.7,845.75,764.05
0.6440227272727272,0.6153181818181819,0.6525227272727273,783.15,846.3,764.45
0.6440027260336211,0.6152885052248978,0.6524761472058156,783.55,846.75,764.9
0.6439827429609446,0.6153042688465031,0.6524523160762943,783.95,847.1,765.3
0.6438946890603722,0.6152065365410804,0.6523831139355425,784.5,847.7,765.8
0.6439201451905626,0.6152223230490018,0.6524047186932849,784.8,848.05,766.1
0.6439455782312925,0.6152154195011338,0.6524263038548753,785.1,848.45,766.4
0.6438349954669084,0.615140525838622,0.6523798730734361,785.7,849.0,766.85
0.6437924784775714,0.6151563207974626,0.6524014499320344,786.15,849.35,767.15
0.6437726449275363,0.6150815217391304,0.6523324275362319,786.55,849.9,767.65
0.6437528293345405,0.6150294250792213,0.6523087369850611,786.95,850.4,768.05
0.6436199095022624,0.6149547511312218,0.6522171945701357,787.6,850.95,768.6
0.6436680235187697,0.6149932157394844,0.6523066485753053,787.85,851.25,768.75
0.6436482820976492,0.6149186256781194,0.6522830018083183,788.25,851.8,769.15
0.6436737460460913,0.6149570718481698,0.6523045639403524,788.55,852.1,769.45
0.6437669376693768,0.6150180668473351,0.6523938572719061,788.7,852.35,769.6
0.6437923250564335,0.6150338600451467,0.652392776523702,789.0,852.7,769.95
0.643817689530686,0.6150496389891698,0.6523691335740072,789.3,853.05,770.35
0.6438204781235904,0.615020297699594,0.6523906179521877,789.65,853.5,770.65
0.6438908926961227,0.6150811541929666,0.6524571686203787,789.85,853.75,770.85
0.6439161784587653,0.6150292924740874,0.6524785939612439,790.15,854.25,771.15
0.643918918918919,0.6150225225225225,0.6525225225225225,790.5,854.65,771.4
0.6439666816749212,0.615128320576317,0.6525889239081495,790.75,854.8,771.6
0.643969396939694,0.6150990099009901,0.6525877587758776,791.1,855.25,771.95
0.6440170940170941,0.6151596941070625,0.6526315789473685,791.35,855.5,772.2
0.6439298561151079,0.6150404676258993,0.6525404676258992,791.9,856.15,772.75
0.6439775280898876,0.6150786516853932,0.6526067415730337,792.15,856.45,772.95
0.6440026954177898,0.6150943396226415,0.6526055705300988,792.45,856.8,773.3
0.6439604849573417,0.6150875617422542,0.6525819488100584,792.9,857.2,773.7
0.6439183123877917,0.6151705565529623,0.6525583482944345,793.35,857.4,774.1
0.6439210408254823,0.6151637505607896,0.652557200538358,793.7,857.8,774.45
0.6439910313901345,0.6152017937219731,0.6526233183856502,793.9,858.1,774.65
0.643971313312416,0.6152173913043478,0.652666965486329,794.3,858.45,774.9
0.6439740143369176,0.6152777777777778,0.6526657706093191,794.65,858.7,775.25
0.6440886699507389,0.6153828929690999,0.6527541424093148,794.75,858.85,775.4
0.6441584601611459,0.6154655326768129,0.652797672336616,794.95,859.05,775.65
0.6442281879194631,0.6155257270693513,0.6528859060402684,795.15,859.3,775.8
0.6442084078711986,0.6155187835420394,0.6528846153846154,795.55,859.7,776.15
0.6442333482342423,0.6154894948591865,0.6529280286097452,795.85,860.15,776.4
0.6442806076854335,0.6155495978552279,0.6529714030384272,796.1,860.4,776.65
0.6442608307280036,0.6155426529700759,0.6529477445288074,796.5,860.8,777.05
0.6443526785714286,0.6156026785714286,0.6529910714285714,796.65,861.05,777.3
0.6444444444444445,0.6156849620705043,0.6530789825970549,796.8,861.25,777.45
0.644536128456735,0.6157894736842106,0.6531222123104371,796.95,861.4,777.7
0.6446500222915738,0.6158493089612127,0.6531654034774854,797.05,861.65,777.95
0.644674688057041,0.615909090909091,0.6531862745098039,797.35,861.9,778.25
0.6446547884187083,0.615924276169265,0.653162583518931,797.75,862.25,778.65
0.6445903829029385,0.6158281389136242,0.6531166518254674,798.25,862.85,779.1
0.6445482866043614,0.6157988429016467,0.6530707610146862,798.7,863.3,779.55
0.6445951957295374,0.6158362989323843,0.6530471530249111,798.95,863.6,779.95
0.6445086705202312,0.6157625611382838,0.6530457981325033,799.5,864.15,780.3
0.6444444444444445,0.6157111111111111,0.6529777777777778,800.0,864.65,780.8
0.6444691248334073,0.615726343847179,0.6530430919591292,800.3,865.0,781.0
0.6445159857904085,0.6157859680284192,0.6530861456483126,800.55,865.25,781.25
0.6444962272525522,0.6157123834886817,0.6530181979582779,800.95,865.8,781.75
0.6444543034605147,0.6157054125998226,0.6529503105590062,801.4,866.2,782.25
0.6444124168514412,0.6156762749445677,0.6528824833702883,801.85,866.65,782.75
0.644459219858156,0.6157358156028369,0.6529255319148936,802.1,866.9,783.0
0.6444838280903855,0.615750996898538,0.6529685423128047,802.4,867.25,783.25
0.6444862710363154,0.6157218777679362,0.6529672276350753,802.75,867.7,783.6
0.6444665781319168,0.6157591854803011,0.6529659141212927,803.15,868.0,783.95
0.6444690265486726,0.6157079646017699,0.6528982300884956,803.5,868.5,784.45
0.6444493586908447,0.6157673595754092,0.6528306059265812,803.9,868.75,784.95
0.64447391688771,0.6158045977011495,0.6528514588859416,804.2,869.05,785.25
0.64441007512152,0.6157313300927971,0.6527618205921344,804.7,869.6,785.8
0.6444787985865724,0.6157906360424028,0.6528268551236749,804.9,869.85,786.0
0.6444591611479029,0.6157836644591612,0.6528256070640176,805.3,870.25,786.35
0.6445057369814651,0.6158428949691086,0.6528243601059135,805.55,870.5,786.7
0.6444640494044993,0.615791795324217,0.6527348919276577,806.0,871.0,787.25
0.6444885361552029,0.6158068783068783,0.6527336860670194,806.3,871.35,787.6
0.6444689290436315,0.6158219479947113,0.6526663728514764,806.7,871.7,788.1
0.6445154185022026,0.6158590308370044,0.6526431718061674,806.95,872.0,788.5
0.6445618670189344,0.6159180977542933,0.6526860413914575,807.2,872.25,788.75
0.6445862676056338,0.6159110915492958,0.6527068661971831,807.5,872.65,789.05
0.6446326440827101,0.6159040915090189,0.6527276726792784,807.75,873.05,789.35
0.6447009674582234,0.6160290237467019,0.6528144239226034,807.95,873.15,789.5
0.6447032967032966,0.6160439560439561,0.6528131868131868,808.3,873.5,789.85
0.6447275922671353,0.6160808435852372,0.6528558875219683,808.6,873.8,790.1
0.6447079490557751,0.6160518225735616,0.6527887571365832,809.0,874.25,790.6
0.6447102721685689,0.616044776119403,0.6527655838454784,809.35,874.65,791.0
0.6446687143483985,0.6160157964019307,0.6527424308907416,809.8,875.1,791.4
0.6446929824561404,0.6160087719298246,0.652719298245614,810.1,875.5,791.8
0.6447391494958351,0.6160675142481368,0.6527619465146866,810.35,875.75,792.05
0.6447414548641542,0.6160823838737949,0.6528045574057844,810.7,876.1,792.3
0.6446780551905388,0.6160096364432764,0.6527595269382391,811.2,876.65,792.75
0.6446366024518388,0.6160245183887916,0.6527145359019264,811.65,877.0,793.2
0.6447045951859957,0.6161269146608315,0.6527571115973742,811.85,877.15,793.45
0.6446850393700787,0.6160761154855643,0.6526902887139108,812.25,877.65,793.95
0.644687363358111,0.6161346742457368,0.6526891123742894,812.6,877.9,794.3
0.6446678321678322,0.6161494755244755,0.6527316433566434,813.0,878.25,794.55
0.644692005242464,0.6160768894713848,0.6527522935779817,813.3,878.8,794.85
0.6447598253275109,0.6160917030567685,0.6527947598253275,813.5,879.15,795.1
0.6447402880838062,0.6161065037101702,0.6527935399388913,813.9,879.5,795.45
0.6447425828970331,0.6161212914485166,0.6528141361256544,814.25,879.85,795.75
0.6447666812036633,0.6160924552987352,0.652812908853031,814.55,880.3,796.1
0.6446817785527463,0.615976460331299,0.6527244986922407,815.1,880.95,796.65
0.6447494553376906,0.6161002178649237,0.6527668845315905,815.3,881.05,796.9
0.6447517421602788,0.6161149825783971,0.6527003484320557,815.65,881.4,797.4
0.6447322594688725,0.6161079669133652,0.6526556377884197,816.05,881.8,797.85
0.6447563098346388,0.6160791993037423,0.6526544821583986,816.35,882.25,798.2
0.644780339277947,0.6161157024793388,0.6526533275337103,816.65,882.55,798.55
0.6447608695652174,0.616108695652174,0.6526739130434783,817.05,882.95,798.85
0.6447848761408084,0.6161451542807475,0.6526727509778357,817.35,883.25,799.2
0.6448305821025195,0.6161815812337098,0.6527367506516073,817.6,883.55,799.4
0.6448545375597047,0.616217976552323,0.6527355623100304,817.9,883.85,799.75
0.6448784722222223,0.6162326388888888,0.652734375,818.2,884.2,800.1
0.6449240780911063,0.6162906724511931,0.6527765726681128,818.45,884.45,800.35
0.644839549002602,0.6162185602775369,0.652666955767563,819.0,885.0,800.95
0.6448201127004768,0.6162115301257043,0.652579107065453,819.4,885.4,801.5
0.644844020797227,0.6161828422876949,0.6525996533795494,819.7,885.85,801.8
0.6448679081853617,0.6161974880900823,0.6526201818969251,820.0,886.2,802.1
0.6447619047619048,0.6161255411255412,0.6525324675324675,820.6,886.75,802.65
0.6447858070099525,0.6160969277369104,0.6525313717005625,820.9,887.2,803.0
0.6447231833910034,0.6160467128027681,0.6524653979238754,821.4,887.7,803.5
0.6447038478166883,0.6159749243406831,0.6524427150886295,821.8,888.25,803.9
0.6447061365600691,0.6159896283491789,0.6524632670700086,822.15,888.6,804.2
0.6446868250539957,0.6160259179265659,0.6524622030237581,822.55,888.9,804.55
0.6447538860103628,0.6160189982728843,0.6525043177892919,822.75,889.3,804.8
0.644777729823047,0.6160984031074666,0.6525463962019853,823.05,889.5,805.05
0.6446937014667817,0.6160267471958585,0.6525237273511648,823.6,890.05,805.45
0.6447391116860717,0.6160845191893057,0.652544200086244,823.85,890.3,805.75
0.644698275862069,0.6160129310344827,0.6525000000000001,824.3,890.85,806.2
0.6446790176647996,0.6159629470056011,0.6524558380008617,824.7,891.35,806.65
0.6446813092161929,0.6159345391903531,0.6524547803617571,825.05,891.8,807.0
0.6446620749031424,0.6159276797244942,0.6524321997417133,825.45,892.2,807.4
0.6446428571428571,0.6158993115318416,0.6524311531841652,825.85,892.65,807.75
0.6446021505376345,0.6159139784946237,0.6523870967741935,826.3,893.0,808.2
0.6445829750644884,0.6159286328460877,0.6523215821152193,826.7,893.35,808.7
0.6445423291792007,0.6158358401375161,0.6522131499785131,827.15,893.95,809.3
0.6445661512027492,0.6158290378006873,0.6522551546391753,827.45,894.35,809.55
0.6445470158866466,0.6158007728638901,0.6522112494632889,827.85,894.8,810.0
0.6445064377682403,0.6157725321888412,0.6521888412017167,828.3,895.25,810.4
0.6445516945516945,0.6158086658086658,0.6521664521664522,828.55,895.55,810.8
0.6445540308747856,0.6157804459691252,0.6522084048027444,828.9,896.0,811.05
0.6445563651950279,0.6157951135876554,0.6522074582083155,829.25,896.35,811.4
0.6445372750642673,0.6158097686375321,0.652185089974293,829.65,896.7,811.8
0.6445182012847965,0.6157601713062099,0.6521627408993577,830.05,897.2,812.2
0.6444991438356165,0.6157748287671233,0.6521618150684931,830.45,897.55,812.55
0.6445228925973471,0.6158108686350021,0.6521608900299529,830.75,897.85,812.9
0.6444824636441403,0.6158254918733961,0.6520958083832336,831.2,898.2,813.4
0.6444634459170586,0.6158401026079521,0.6520949123557076,831.6,898.55,813.75
0.6444871794871795,0.6158119658119658,0.652094017094017,831.9,899.0,814.1
0.6444468175993165,0.6157411362665528,0.6520504058094831,832.35,899.55,814.55
0.6445345858240821,0.6158198121263877,0.652134927412468,832.5,899.75,814.7
0.64449423815621,0.6157703798548869,0.652112676056338,832.95,900.25,815.1
0.6444965870307168,0.6157423208191126,0.6520904436860068,833.3,900.7,815.5
0.644498933901919,0.6157142857142858,0.6521321961620469,833.65,901.15,815.75
0.6444373401534527,0.6156010230179028,0.6520673486786019,834.15,901.8,816.25
0.6444610140605028,0.6156156795909672,0.652066467831274,834.45,902.15,816.6
0.6445485519591141,0.6156516183986371,0.652129471890971,834.6,902.45,816.8
0.6445934440187313,0.6156023839931886,0.6521498510004257,834.85,902.95,817.1
0.6446170212765957,0.6155957446808511,0.6521489361702127,835.15,903.35,817.45
0.6446193109315186,0.6156103785623139,0.6521480221182475,835.5,903.7,817.8
0.6446641156462585,0.6156037414965987,0.6522321428571429,835.75,904.1,817.95
0.64462388440289,0.6155333616659584,0.6521886952826179,836.2,904.65,818.4
0.6446261682242991,0.6155267629566695,0.6521665250637213,836.55,905.05,818.8
0.6446709129511677,0.6155626326963907,0.6521443736730361,836.8,905.35,819.2
0.6447156196943973,0.61553480475382,0.6521222410865875,837.05,905.8,819.6
0.6447178616885871,0.6155494272380144,0.6521425540941875,837.4,906.15,819.9
0.6447625106022052,0.6155852417302798,0.6521628498727735,837.65,906.45,820.2
0.6447435353963543,0.6155362441712591,0.6521619330224672,838.05,906.95,820.55
0.6448305084745762,0.615656779661017,0.6522669491525424,838.2,907.05,820.65
0.644875052943668,0.6156501482422703,0.652287166454892,838.45,907.45,820.95
0.6448983911939035,0.6156435224386113,0.6522861981371719,838.75,907.85,821.3
0.6449851883199323,0.6157003808717731,0.6523910283537876,838.9,908.1,821.4
0.6450084602368866,0.6157148900169205,0.6523688663282572,839.2,908.45,821.8
0.6450317124735729,0.6157293868921776,0.6523467230443974,839.5,908.8,822.2
